cv0412,cv0415,cv0427,cv0506,cv0516,cv0520,cv0523,cv0527,cv0531,cv0602,cv0614,cv0617,cv0620,cv0623,cv0627,cv0630,cv0708,cv0713,cv0716,cv0719,cv0721,cv0725,cv0728,cv0802,cv0808,cv0812
0.006453,0.0,0.0,0.015765,0.104656,0.178285,0.228983,0.320348,0.485328,0.539596,0.740786,0.84754,0.91218,0.924838,0.963544,0.931552,0.849533,0.829254,0.877729,0.764635,0.754511,0.56504,0.654512,0.418932,0.008082,0.010153
0.004117,0.0,0.0,0.011621,0.092986,0.169737,0.23907,0.306443,0.448809,0.529904,0.729136,0.846216,0.903585,0.924711,0.959256,0.941803,0.846752,0.865841,0.855777,0.767221,0.773324,0.670995,0.797039,0.315774,0.016214,0.002596
0.004027,0.0,0.0,0.017551,0.109199,0.191263,0.258317,0.343102,0.506479,0.567267,0.787395,0.893648,0.968979,0.993464,1.026582,0.995609,0.951653,0.950297,0.970751,0.936746,0.946126,0.890351,0.905254,0.7286,0.004545,0.002199
0.007144,0.0,0.0,0.008998,0.087503,0.167649,0.244233,0.299666,0.460274,0.539246,0.734733,0.847094,0.925499,0.946657,0.986576,0.963282,0.906684,0.8807,0.912727,0.876775,0.88993,0.845642,0.878293,0.791241,0.006469,0.000111
0.007478,0.0,0.0,0.018603,0.108835,0.193133,0.274987,0.336225,0.490485,0.557782,0.725723,0.852889,0.912328,0.949565,0.98554,0.956934,0.902165,0.876339,0.908725,0.871479,0.884532,0.852214,0.835574,0.781563,0.043353,0.000122
0.006422,0.0,0.0,0.021446,0.124228,0.202699,0.280055,0.332554,0.487677,0.547757,0.693507,0.819221,0.880743,0.904237,0.927205,0.918006,0.861013,0.8358,0.862675,0.833228,0.835813,0.805498,0.833107,0.771552,0.14006,0.000199
0.006508,0.0,0.0,0.028872,0.131189,0.204612,0.27737,0.348134,0.486955,0.586041,0.782036,0.884219,0.949516,0.970534,1.00724,0.978055,0.919859,0.877229,0.910143,0.891052,0.88982,0.79499,0.787194,0.675831,0.16605,0.000286
0.008495,0.0,0.0,0.005028,0.040307,0.078243,0.125941,0.163544,0.266043,0.32014,0.516915,0.636684,0.753879,0.767353,0.796722,0.805692,0.784177,0.756939,0.789244,0.766806,0.754766,0.722244,0.751668,0.655445,0.279828,0.001192
0.008935,0.0,0.0,0.00532,0.045975,0.094774,0.140944,0.180363,0.274323,0.318801,0.420639,0.544909,0.645475,0.660621,0.69147,0.708697,0.656229,0.620763,0.663257,0.587254,0.570559,0.451291,0.607084,0.36648,0.069332,0.006756
0.006682,0.0,0.0,0.001297,0.035645,0.107134,0.183884,0.252554,0.374134,0.42128,0.441942,0.589085,0.703539,0.728731,0.769664,0.769026,0.755873,0.734719,0.76482,0.738359,0.732613,0.695836,0.743454,0.648082,0.104269,0.000623
0.008496,0.0,0.0,0.01126,0.080007,0.167441,0.250831,0.329157,0.485438,0.556917,0.665265,0.792729,0.846296,0.889777,0.927101,0.905581,0.874549,0.839223,0.880416,0.845357,0.84069,0.780394,0.824102,0.777864,0.223633,0.000438
0.008315,0.0,0.0,0.018333,0.108792,0.189966,0.255895,0.329538,0.486176,0.544519,0.744765,0.861861,0.924181,0.941615,0.972159,0.956472,0.920011,0.874387,0.927736,0.890525,0.891981,0.834105,0.84441,0.827848,0.312076,0.000746
0.013543,0.0,0.0,0.024663,0.114513,0.192867,0.255797,0.338508,0.484345,0.539901,0.726015,0.832407,0.899249,0.921117,0.956307,0.940432,0.931773,0.922219,0.939279,0.890259,0.900996,0.874437,0.900224,0.821603,0.292646,0.001562
0.013868,0.0,0.0,0.020402,0.109772,0.186161,0.254671,0.35239,0.512119,0.560735,0.746441,0.855024,0.908699,0.949154,0.982128,0.961651,0.960586,0.944891,0.962101,0.913395,0.926859,0.905397,0.933677,0.855236,0.182505,0.001497
0.014006,0.0,0.0,0.016769,0.102872,0.177814,0.240078,0.326609,0.482375,0.556403,0.761684,0.866785,0.935039,0.949527,0.984377,0.96314,0.930855,0.915436,0.92788,0.897733,0.916301,0.854521,0.888671,0.851522,0.071692,0.000759
0.014775,0.0,0.0,0.020387,0.110678,0.174403,0.236573,0.303504,0.456302,0.538059,0.749464,0.86865,0.928902,0.960369,1.001317,0.984157,0.93837,0.942693,0.949278,0.909449,0.920337,0.86741,0.87967,0.849439,0.025446,0.001153
0.016981,0.0,3.4e-05,0.022732,0.146276,0.234927,0.300401,0.348089,0.507115,0.541116,0.711043,0.844444,0.938725,0.962649,0.9945,0.97086,0.894295,0.875267,0.90133,0.843509,0.844651,0.692619,0.597203,0.630701,0.014878,0.001619
0.014227,0.0,4.6e-05,0.007702,0.065873,0.124743,0.177942,0.224478,0.377451,0.423424,0.610408,0.72115,0.788807,0.79852,0.826347,0.827961,0.791638,0.760544,0.794452,0.741837,0.750322,0.707605,0.713382,0.632949,0.015864,0.003008
0.058051,0.000229,0.001929,0.007328,0.038839,0.089168,0.105816,0.156306,0.263115,0.381108,0.461317,0.660038,0.755341,0.831281,0.892316,0.910199,0.894031,0.856864,0.906983,0.884567,0.893852,0.873735,0.880633,0.847353,0.620345,0.003056
0.05224,2.4e-05,0.000797,0.007318,0.040879,0.092423,0.111714,0.16326,0.26484,0.377474,0.539705,0.686634,0.75484,0.813064,0.854823,0.864836,0.834848,0.7884,0.840773,0.829921,0.836096,0.809426,0.835109,0.784804,0.748062,0.003571
0.050205,1.7e-05,0.000391,0.014032,0.063388,0.122533,0.155778,0.211838,0.338029,0.444768,0.572879,0.712148,0.774213,0.842613,0.86846,0.873986,0.87242,0.813152,0.869515,0.843499,0.847053,0.814488,0.833043,0.812511,0.786334,0.008458
0.048976,0.0,0.000313,0.017624,0.062821,0.124524,0.162267,0.214125,0.352198,0.488049,0.642655,0.764279,0.825827,0.886777,0.929028,0.92862,0.930399,0.909562,0.933755,0.911892,0.915218,0.888887,0.893282,0.873881,0.836287,0.004976
0.047907,3e-06,0.000149,0.013153,0.076202,0.155702,0.200963,0.257837,0.41724,0.532811,0.679968,0.843159,0.890127,0.951769,0.987348,0.978825,0.957009,0.880639,0.957806,0.937242,0.932853,0.912027,0.939217,0.88642,0.734426,0.00469
0.05129,1e-06,0.000313,0.021521,0.104238,0.179853,0.216516,0.282386,0.437094,0.591283,0.784945,0.884667,0.933331,0.975238,1.00927,0.997982,0.931543,0.896016,0.927972,0.91591,0.922655,0.88986,0.899258,0.851417,0.730719,0.003649
0.051945,0.0,6e-06,0.00225,0.030286,0.077509,0.125888,0.140275,0.236513,0.336077,0.573493,0.676969,0.742414,0.803208,0.833736,0.833615,0.838792,0.829351,0.851548,0.842147,0.83977,0.821288,0.819844,0.800099,0.75685,0.004039
0.05372,3e-06,0.000287,0.013682,0.076262,0.145716,0.20519,0.247084,0.389975,0.490429,0.712288,0.860343,0.913083,0.974761,1.010528,0.989304,0.97372,0.946776,0.982203,0.96106,0.96842,0.944841,0.922702,0.928073,0.832096,0.010009
0.052287,1e-06,0.000904,0.031238,0.136209,0.223427,0.290692,0.399609,0.552507,0.64365,0.784432,0.964978,1.021036,1.091789,1.132058,1.115186,1.078856,0.99267,1.09088,1.051416,1.064419,1.043836,1.021917,1.042976,0.807224,0.012989
0.041885,0.0,0.0003,0.017656,0.091411,0.170801,0.230179,0.348403,0.469331,0.580038,0.764915,0.869452,0.931807,0.988867,1.029774,1.011625,1.00448,0.927377,1.00093,0.972881,0.982454,0.950038,0.941254,0.9396,0.711547,0.007668
0.043789,0.0,0.000118,0.014176,0.086969,0.169324,0.231427,0.329705,0.461064,0.56238,0.746755,0.867209,0.921353,0.981427,1.026693,1.010027,1.004836,0.903836,1.023979,0.98504,0.994573,0.974982,0.970307,0.935297,0.642107,0.008599
0.042874,0.0,8.6e-05,0.021578,0.108577,0.197604,0.255348,0.380914,0.513908,0.608484,0.795553,0.916533,0.975293,1.016207,1.080105,1.053003,1.008814,1.003577,1.047135,1.011852,1.02081,1.002672,1.002347,0.986391,0.534998,0.010827
0.041447,0.0,4.6e-05,0.019762,0.100347,0.190145,0.241926,0.342749,0.471581,0.563918,0.73682,0.857396,0.895688,0.945182,0.976738,0.955565,0.913468,0.919411,0.963179,0.933046,0.94374,0.918112,0.922501,0.882552,0.399829,0.005192
0.034997,0.0,6e-06,0.018008,0.101224,0.177657,0.220474,0.328383,0.457703,0.5663,0.745883,0.842417,0.883077,0.926436,0.960339,0.944147,0.887349,0.857556,0.908477,0.894244,0.902126,0.870375,0.897245,0.817715,0.296222,0.005257
0.039449,0.0,0.0001,0.015075,0.087694,0.145133,0.190061,0.286642,0.404841,0.506636,0.682037,0.771043,0.817093,0.85641,0.894911,0.879054,0.806021,0.775344,0.829423,0.800795,0.805167,0.781777,0.762795,0.692617,0.206838,0.011912
0.036536,0.0,7e-06,0.007082,0.050787,0.088299,0.122578,0.210604,0.305114,0.427958,0.570649,0.663287,0.731723,0.745497,0.804374,0.800759,0.701399,0.653081,0.71876,0.680559,0.675087,0.636932,0.63427,0.524211,0.150226,0.009698
0.034512,0.0,0.0,0.00024,0.005745,0.015393,0.027787,0.044415,0.086994,0.157657,0.155446,0.229307,0.291604,0.315715,0.351202,0.371507,0.33509,0.303832,0.346066,0.317089,0.308541,0.280779,0.276469,0.247686,0.126629,0.012794
0.030369,0.0,2e-06,0.003546,0.027968,0.058144,0.086079,0.136272,0.216003,0.299932,0.400146,0.545441,0.613616,0.664348,0.715878,0.679946,0.681476,0.645249,0.682472,0.650151,0.64476,0.622308,0.603968,0.578442,0.433344,0.020971
0.023482,0.0,0.0,6.6e-05,0.002418,0.018547,0.047074,0.080192,0.161281,0.248226,0.442413,0.583273,0.647604,0.716726,0.761457,0.761318,0.767404,0.765597,0.796333,0.784041,0.780258,0.75875,0.716405,0.725505,0.753483,0.008848
0.023154,0.0,0.0,0.013912,0.101469,0.169843,0.221444,0.327445,0.473913,0.534669,0.747085,0.901191,0.955514,0.998957,1.053398,1.022887,0.972357,0.962876,1.005787,0.977038,0.993315,0.9644,0.93596,0.826767,0.601938,0.010529
0.016783,0.0,0.0,0.008849,0.061948,0.118453,0.163064,0.248173,0.369981,0.478415,0.639206,0.769785,0.809224,0.860244,0.907496,0.891976,0.845082,0.82008,0.865144,0.808622,0.815849,0.763099,0.780078,0.689097,0.281385,0.015413
0.010624,0.0,0.0,0.000214,0.00958,0.031143,0.053029,0.111287,0.195515,0.276847,0.455321,0.601193,0.693154,0.751835,0.797723,0.793697,0.77562,0.758279,0.791876,0.769956,0.773753,0.734763,0.748547,0.726224,0.348581,0.01635
0.009311,0.0,0.0,0.003524,0.054961,0.113013,0.17273,0.234895,0.35076,0.442027,0.680608,0.808383,0.856981,0.899863,0.948249,0.92511,0.889902,0.843034,0.902066,0.8704,0.869418,0.83847,0.861898,0.785571,0.69219,0.023134
0.007568,0.0,0.0,0.007182,0.082438,0.149995,0.207624,0.294395,0.443706,0.539906,0.732818,0.860776,0.911257,0.958588,1.006938,0.97983,0.955151,0.915634,0.972952,0.937464,0.95183,0.919514,0.906883,0.874175,0.8002,0.03569
0.009035,0.0,0.0,0.004125,0.068142,0.13728,0.204447,0.272629,0.422902,0.536261,0.705659,0.828057,0.88124,0.940291,1.003435,0.978509,0.978508,0.962904,1.000933,0.963263,0.971004,0.957615,0.936207,0.934648,0.942011,0.036586
0.007989,0.0,0.0,0.006139,0.081981,0.144677,0.211292,0.290177,0.418197,0.539669,0.693203,0.825855,0.881798,0.939134,1.005297,0.987903,0.962889,0.939945,0.980528,0.94133,0.949974,0.935378,0.897076,0.908776,0.877819,0.036294
0.005122,0.0,0.0,0.004134,0.058662,0.110285,0.173683,0.230067,0.34265,0.459993,0.603652,0.726944,0.788073,0.836645,0.892525,0.876465,0.851054,0.827514,0.874588,0.828755,0.839678,0.822746,0.804059,0.788002,0.818106,0.039511
0.003834,0.0,0.0,0.001825,0.040669,0.09594,0.182612,0.214508,0.327127,0.418236,0.548133,0.70259,0.782231,0.830093,0.892007,0.875849,0.849178,0.815863,0.862985,0.810922,0.817801,0.797925,0.779472,0.783357,0.585522,0.041951
0.007847,0.0,0.0,0.004977,0.075636,0.149613,0.220464,0.265358,0.382976,0.449499,0.646514,0.821705,0.888793,0.935537,0.996678,0.972584,0.910025,0.855348,0.935936,0.891675,0.905283,0.869846,0.884918,0.825961,0.336245,0.054133
0.002939,0.0,0.0,0.003371,0.043453,0.092374,0.150223,0.210669,0.32477,0.417094,0.5859,0.724273,0.807296,0.842579,0.902907,0.888775,0.834564,0.774089,0.85659,0.815684,0.820772,0.766069,0.783088,0.739255,0.226484,0.036679
0.002619,0.0,0.0,3.2e-05,0.002028,0.014279,0.033383,0.076905,0.185003,0.266174,0.325612,0.486896,0.616235,0.67029,0.741852,0.749887,0.718927,0.681162,0.740638,0.686897,0.687865,0.639483,0.650934,0.630459,0.152856,0.039534
0.000811,0.0,0.0,0.002258,0.026283,0.064593,0.111335,0.191469,0.335412,0.394757,0.466583,0.633813,0.730554,0.770233,0.862658,0.846794,0.767376,0.72457,0.799111,0.743176,0.742559,0.588106,0.627944,0.596049,0.223891,0.037018
0.001209,0.0,0.0,0.002236,0.050751,0.105587,0.180722,0.274123,0.396884,0.469439,0.546573,0.68426,0.742049,0.793491,0.847291,0.823209,0.788699,0.762795,0.79672,0.7513,0.763098,0.731095,0.735979,0.716013,0.548325,0.03404
0.002119,0.0,0.0,0.009547,0.091542,0.145744,0.209576,0.298588,0.422277,0.509855,0.633595,0.764928,0.821325,0.867989,0.918756,0.891904,0.857952,0.835694,0.872656,0.820254,0.838494,0.815726,0.802165,0.78384,0.608769,0.045526
0.00085,0.0,0.0,0.002025,0.043967,0.089726,0.134412,0.209902,0.34438,0.430667,0.647597,0.786338,0.846209,0.893713,0.949091,0.923154,0.896039,0.880413,0.913384,0.873513,0.882103,0.861041,0.854288,0.826311,0.532244,0.051179
0.000923,0.0,0.0,0.001468,0.034321,0.079839,0.12883,0.192108,0.306629,0.387749,0.556273,0.695882,0.767704,0.815909,0.862626,0.85047,0.819707,0.785282,0.845473,0.807009,0.807304,0.767415,0.775887,0.774099,0.502991,0.050668
0.00378,0.0,0.0,0.012366,0.100669,0.17582,0.255552,0.359815,0.494173,0.542075,0.717557,0.856347,0.911394,0.960867,1.009922,0.973987,0.96035,0.944812,0.992125,0.942273,0.952705,0.930434,0.907136,0.894793,0.766806,0.04848
0.001191,0.0,0.0,0.016181,0.116704,0.195466,0.284811,0.364886,0.502395,0.562037,0.744133,0.87187,0.924613,0.978389,1.015053,0.987586,0.976449,0.95223,1.000246,0.947428,0.961117,0.946175,0.92497,0.908962,0.852432,0.040117
0.000316,0.0,0.0,0.009724,0.09813,0.17584,0.242924,0.334176,0.505814,0.563573,0.767128,0.912252,0.970467,1.029984,1.070091,1.035845,0.993252,0.963928,1.02363,0.982358,0.996209,0.977645,0.956088,0.878272,0.822726,0.049557
0.000382,0.0,0.0,0.011498,0.097808,0.173356,0.242932,0.343105,0.519812,0.577504,0.764126,0.905625,0.963205,1.008602,1.045988,1.016184,0.973421,0.930311,0.983989,0.949745,0.956996,0.917071,0.913078,0.895572,0.800904,0.05079
0.000778,0.0,0.0,0.01158,0.101123,0.173684,0.252536,0.350712,0.491109,0.552365,0.689548,0.829552,0.88206,0.936798,0.979505,0.953695,0.922172,0.890149,0.923884,0.880521,0.890503,0.865186,0.878157,0.835531,0.834997,0.05602
0.001005,0.0,0.0,0.013997,0.104118,0.171798,0.250241,0.327731,0.46441,0.534875,0.693953,0.832672,0.887736,0.93916,0.989296,0.963229,0.923909,0.912943,0.940469,0.8954,0.906387,0.869827,0.86623,0.843598,0.903722,0.042158
0.00078,0.0,0.0,0.011343,0.082839,0.144178,0.200147,0.269536,0.402306,0.468217,0.614122,0.746275,0.804178,0.868306,0.924706,0.928019,0.901408,0.861603,0.932221,0.898139,0.904123,0.87164,0.861567,0.834952,0.732276,0.051258
0.001464,0.0,0.0,0.011677,0.097459,0.155974,0.2154,0.297206,0.448488,0.536644,0.723929,0.880928,0.959704,1.016557,1.087717,1.063749,1.021512,0.963663,1.03357,1.006176,1.012347,0.969756,0.956512,0.905596,0.667004,0.034412
0.001872,0.0,0.0,0.000108,0.007315,0.031074,0.070803,0.086499,0.178418,0.240566,0.425613,0.595786,0.68624,0.752888,0.809978,0.809219,0.779119,0.778404,0.82032,0.799977,0.799018,0.774341,0.77368,0.737356,0.710027,0.023392
0.0031,0.0,0.0,0.017766,0.111158,0.176634,0.234963,0.307554,0.469545,0.534467,0.73471,0.895051,0.956566,1.010736,1.062577,1.037734,0.982657,0.904913,0.99483,0.968773,0.979805,0.940618,0.951785,0.882797,0.5633,0.028922
0.005586,0.0,0.0,0.003834,0.050467,0.098131,0.157449,0.218233,0.362367,0.436065,0.604229,0.750787,0.80583,0.866917,0.910299,0.906528,0.85826,0.8177,0.873441,0.853925,0.85351,0.786556,0.805146,0.672968,0.526692,0.010571
0.005611,0.0,0.0,0.009645,0.081501,0.151122,0.22563,0.324425,0.480985,0.531809,0.680727,0.820118,0.881907,0.937738,0.983625,0.962604,0.923377,0.867791,0.946139,0.904233,0.912606,0.840081,0.892239,0.720678,0.553395,0.000406
0.00832,0.0,0.0,0.017153,0.123738,0.216027,0.317118,0.410077,0.588628,0.640357,0.810537,0.962422,1.025336,1.088195,1.12323,1.091695,1.047651,0.991994,1.043052,1.028283,1.031312,1.023064,1.035828,0.976528,0.753736,0.000398
0.005521,0.0,0.0,0.018512,0.119823,0.191057,0.265015,0.348015,0.501648,0.586221,0.778803,0.91918,0.980121,1.029874,1.070432,1.047598,1.019321,0.993405,1.033879,1.011461,1.015277,1.007,1.01409,0.955016,0.832545,0.001564
0.00851,0.0,0.0,0.014771,0.088137,0.137009,0.201941,0.257547,0.415726,0.507661,0.687885,0.848703,0.917155,0.978402,1.029948,1.025117,1.004781,0.970713,0.995489,0.965465,0.96819,0.956959,0.967406,0.940992,0.748523,0.00013
0.009158,0.0,0.0,0.015778,0.098385,0.155269,0.235068,0.301799,0.454857,0.512897,0.700541,0.863327,0.930983,0.986238,1.035019,1.016058,0.969011,0.9253,0.947685,0.920825,0.920351,0.898591,0.945796,0.891939,0.55299,0.000268
0.012015,0.0,0.0,0.015006,0.100195,0.16783,0.240806,0.314842,0.489814,0.557146,0.75305,0.9058,0.958016,1.009317,1.044466,1.025543,0.960404,0.995216,0.975453,0.95353,0.970218,0.953191,0.930419,0.96528,0.411141,0.000366
0.013134,0.0,0.0,0.021139,0.110386,0.169512,0.239718,0.299848,0.475912,0.558167,0.743382,0.875128,0.93116,0.976603,1.007953,0.999718,0.932579,0.946406,0.947418,0.937874,0.940078,0.913475,0.92118,0.90237,0.279286,0.000928
0.018847,0.0,0.0,0.011557,0.074278,0.121489,0.184056,0.23726,0.364806,0.450758,0.631605,0.758163,0.823525,0.865304,0.900497,0.900804,0.851233,0.84143,0.854891,0.817346,0.812416,0.806537,0.823094,0.677946,0.113213,0.001438
0.021118,0.0,0.0,0.011221,0.073639,0.135404,0.217291,0.244691,0.36038,0.395557,0.48671,0.621955,0.708011,0.743986,0.78493,0.80069,0.767676,0.75697,0.773418,0.706176,0.714404,0.58827,0.734048,0.530312,0.033531,0.00136
0.022193,0.0,1e-06,0.016247,0.104763,0.174835,0.246045,0.266054,0.422066,0.477928,0.632189,0.792008,0.871682,0.901652,0.942894,0.936476,0.820223,0.812067,0.85548,0.825884,0.842251,0.713125,0.658613,0.645251,0.158795,0.002038
0.020116,0.0,4e-06,0.006433,0.047155,0.094135,0.143995,0.206887,0.365697,0.395401,0.543196,0.679555,0.761036,0.814078,0.841955,0.847968,0.790221,0.776129,0.805797,0.791034,0.795638,0.746874,0.715522,0.712624,0.214589,0.003222
0.071238,1e-06,0.000163,0.002746,0.026516,0.06494,0.092343,0.143933,0.235398,0.348677,0.409388,0.606564,0.697493,0.774894,0.843038,0.833457,0.799287,0.796669,0.834288,0.818707,0.804539,0.775962,0.743403,0.721343,0.640716,0.007376
0.06843,1e-06,0.000148,0.00791,0.057563,0.110466,0.144759,0.198516,0.303127,0.420016,0.567217,0.727424,0.798717,0.840181,0.881319,0.882644,0.809221,0.809728,0.84407,0.832486,0.812539,0.78837,0.711924,0.736361,0.704124,0.005844
0.067076,0.0,9.1e-05,0.006948,0.071108,0.130156,0.194407,0.242884,0.355623,0.470164,0.578738,0.707689,0.773664,0.825418,0.861415,0.860002,0.832607,0.834493,0.847809,0.816326,0.810674,0.797842,0.784712,0.764525,0.718351,0.013953
0.058645,0.0,2.2e-05,0.004997,0.076076,0.147169,0.214714,0.219597,0.338276,0.48333,0.675034,0.768773,0.832138,0.88002,0.920779,0.919293,0.889951,0.860543,0.885281,0.86615,0.856768,0.840602,0.813721,0.804116,0.726223,0.006868
0.06029,0.0,3.6e-05,0.008567,0.069603,0.151582,0.223174,0.228695,0.347188,0.46236,0.587879,0.706672,0.788317,0.842041,0.883475,0.888459,0.825992,0.810347,0.855278,0.825318,0.817514,0.761112,0.808922,0.635341,0.389901,0.007089
0.059061,0.0,1e-06,0.010855,0.069932,0.124926,0.177795,0.232197,0.349586,0.47221,0.576444,0.712072,0.796108,0.851293,0.910675,0.908001,0.785023,0.747362,0.828101,0.795658,0.773373,0.682196,0.775203,0.620678,0.437662,0.009426
0.05905,0.0,0.0,0.001583,0.052007,0.110177,0.183327,0.162371,0.260136,0.38049,0.445288,0.644308,0.736021,0.812927,0.854693,0.86946,0.814956,0.825243,0.838391,0.818043,0.815187,0.793848,0.802622,0.730716,0.588104,0.009715
0.060093,0.0,5e-06,0.015342,0.076777,0.141864,0.204185,0.240941,0.349077,0.462379,0.669284,0.817872,0.892256,0.928265,0.983572,0.964757,0.850441,0.893102,0.910661,0.899439,0.890882,0.84615,0.878857,0.762808,0.472094,0.013759
0.049957,0.0,2.2e-05,0.010064,0.074951,0.133008,0.174843,0.282374,0.397754,0.479726,0.656409,0.812887,0.882522,0.939558,0.985593,0.96796,0.91785,0.927768,0.942307,0.91581,0.907563,0.86586,0.881393,0.823975,0.544789,0.012104
0.048888,0.0,0.0,0.006241,0.056986,0.115541,0.158609,0.250084,0.367111,0.499247,0.655797,0.789114,0.864371,0.907872,0.959041,0.940477,0.877021,0.882434,0.905794,0.88937,0.881577,0.82376,0.851327,0.817037,0.625847,0.008495
0.046762,0.0,0.0,0.007774,0.060161,0.123146,0.181429,0.245516,0.349986,0.474441,0.689351,0.812502,0.874453,0.921731,0.963754,0.948513,0.883371,0.885036,0.91691,0.912576,0.898139,0.876863,0.881403,0.81691,0.680846,0.010271
0.046388,0.0,2.1e-05,0.018365,0.087998,0.146162,0.200835,0.272144,0.389606,0.550282,0.720731,0.834623,0.903452,0.940675,0.986944,0.964764,0.81751,0.90501,0.898337,0.91156,0.899151,0.856484,0.837921,0.793607,0.549908,0.00839
0.03795,0.0,0.0,0.010472,0.052533,0.093894,0.130644,0.195743,0.275674,0.396027,0.497549,0.627876,0.707114,0.757484,0.805736,0.78533,0.742285,0.739126,0.760343,0.72356,0.704698,0.652916,0.677299,0.592936,0.382206,0.007678
0.036441,0.0,0.0,0.0068,0.036309,0.061381,0.098619,0.158184,0.250986,0.369727,0.530976,0.657337,0.718129,0.779967,0.825824,0.808696,0.761993,0.772592,0.792367,0.761204,0.744582,0.693806,0.735804,0.648153,0.451989,0.015088
0.041456,0.0,1.5e-05,0.007704,0.055428,0.102045,0.158784,0.236848,0.354284,0.4655,0.671025,0.814002,0.880987,0.942446,0.987888,0.96285,0.897793,0.904187,0.932008,0.917217,0.909315,0.873164,0.877254,0.834634,0.729801,0.012337
0.040979,0.0,0.0,0.011083,0.080664,0.134536,0.185503,0.272814,0.388586,0.532608,0.737178,0.838215,0.917636,0.950361,1.008317,0.979815,0.888242,0.877002,0.918402,0.919249,0.910371,0.855126,0.739657,0.779171,0.623762,0.01314
0.033828,0.0,0.0,0.00284,0.005647,0.026975,0.049743,0.088092,0.162848,0.267226,0.280114,0.422007,0.533585,0.61719,0.694425,0.69746,0.676921,0.665183,0.706977,0.687623,0.670215,0.624862,0.625247,0.613192,0.500061,0.020875
0.029527,0.0,0.0,0.004154,0.002833,0.029623,0.077615,0.10257,0.195895,0.283473,0.351287,0.558238,0.661163,0.757277,0.823107,0.832573,0.823881,0.827719,0.861907,0.848522,0.841456,0.809121,0.771907,0.788837,0.735761,0.017181
0.029906,0.0,0.0,0.016003,0.119041,0.201038,0.304347,0.395512,0.522639,0.594475,0.742365,0.935068,1.004944,1.062617,1.116487,1.065423,1.008587,0.997912,1.033114,1.019885,1.020881,0.99505,0.978257,0.971424,0.887589,0.022551
0.032142,0.0,2e-06,0.023403,0.118956,0.212108,0.315295,0.396985,0.530286,0.629743,0.772465,0.888406,0.948739,1.00503,1.064663,1.027287,0.982642,0.969949,0.999884,0.988474,0.981868,0.963438,0.942012,0.941712,0.918724,0.02296
0.029669,0.0,0.0,0.014056,0.093314,0.157987,0.232777,0.307505,0.402069,0.531358,0.678084,0.8035,0.875532,0.932814,0.997235,0.970497,0.893108,0.890459,0.905577,0.888791,0.872491,0.841667,0.842845,0.807037,0.699984,0.027519
0.027156,0.0,0.0,0.003015,0.030039,0.069064,0.119136,0.157516,0.248358,0.358386,0.499487,0.648297,0.739913,0.789019,0.852413,0.847307,0.781878,0.782141,0.817659,0.776456,0.768633,0.698443,0.751386,0.639487,0.392265,0.029946
