ch0412,ch0415,ch0427,ch0506,ch0516,ch0520,ch0523,ch0527,ch0531,ch0602,ch0614,ch0617,ch0620,ch0623,ch0627,ch0630,ch0708,ch0713,ch0716,ch0719,ch0721,ch0725,ch0728,ch0802,ch0808,ch0812
0.031094,0.0,0.0,0.00991,0.119928,0.19348,0.253189,0.320424,0.430327,0.479532,0.704226,0.822717,0.909561,0.942561,1.015636,1.002244,1.016841,1.017076,1.039118,0.921255,0.989903,0.936904,0.912854,0.954614,0.723187,0.260732
0.037816,0.0,0.0,0.12576,0.345176,0.434331,0.573242,0.66152,0.761433,0.810787,1.062828,1.170206,1.23854,1.26143,1.294817,1.257351,1.235895,1.147447,1.250328,1.134077,1.173925,1.192749,0.831753,0.973855,0.286206,0.317452
0.030276,0.0,0.0,0.146382,0.36875,0.462902,0.591832,0.677755,0.759776,0.785114,1.05626,1.126055,1.214202,1.233249,1.277445,1.228192,1.20837,1.142617,1.241966,1.132917,1.210288,1.120774,0.971765,0.959936,0.12072,0.520294
0.025057,0.0,0.0,0.121952,0.317191,0.417119,0.533357,0.607673,0.691451,0.754392,1.057495,1.16146,1.23157,1.288478,1.318166,1.259292,1.222264,1.211008,1.255297,1.132469,1.205597,1.234735,1.176877,1.049361,0.290014,0.273222
0.02747,0.0,0.0,0.145969,0.345009,0.457792,0.57657,0.657324,0.76123,0.80773,1.093652,1.19476,1.286403,1.330009,1.356561,1.308394,1.279524,1.386212,1.299409,1.200431,1.283062,1.331445,1.202072,1.1738,0.066102,0.162511
0.033949,0.0,0.0,0.098614,0.290892,0.407323,0.53179,0.619917,0.715624,0.755503,1.038144,1.16876,1.22757,1.261572,1.306433,1.256934,1.216709,1.274637,1.236116,1.147864,1.222483,1.240258,1.14835,1.17901,0.055733,0.02615
0.033779,0.0,0.0,0.134155,0.321674,0.438093,0.571828,0.676747,0.747868,0.782851,1.044309,1.160643,1.227691,1.263975,1.295737,1.245691,1.242602,1.244229,1.228061,1.12823,1.217919,1.237329,1.110933,1.235366,0.156125,0.062601
0.034771,0.0,0.0,0.152358,0.35667,0.461438,0.59057,0.632729,0.712459,0.742862,0.983389,1.084772,1.153161,1.184602,1.226255,1.203412,1.164231,1.232034,1.185497,1.104721,1.175446,1.185176,1.160683,1.216194,0.332333,0.053721
0.036344,0.0,0.0,0.174993,0.37228,0.471973,0.598856,0.692513,0.779413,0.811286,1.083303,1.18039,1.247707,1.275225,1.3068,1.271903,1.221131,1.257092,1.225824,1.156753,1.217676,1.276022,1.088646,1.136988,0.35237,0.03378
0.033605,0.0,0.0,0.052769,0.174061,0.254145,0.364596,0.420215,0.517127,0.55713,0.86459,0.959542,1.059078,1.06657,1.112338,1.091358,1.083508,1.116139,1.080655,1.023384,1.088943,1.082751,1.041191,1.071059,0.817856,0.087859
0.038751,0.0,0.0,0.092794,0.236727,0.304866,0.404994,0.458328,0.543839,0.582861,0.816098,0.902768,0.992117,1.012989,1.068233,1.051084,1.009821,1.043705,1.04097,0.893648,1.037372,1.035816,0.96895,0.962783,0.429885,0.30577
0.031784,0.0,0.0,0.042735,0.186723,0.288958,0.438749,0.586684,0.745258,0.846339,0.803894,0.922879,1.008547,1.035538,1.093536,1.076608,1.06267,1.150677,1.081581,0.999485,1.070028,1.077139,1.075893,1.080653,0.289077,0.098584
0.035612,0.0,0.0,0.126094,0.306419,0.392653,0.51829,0.621732,0.731948,0.812553,0.978077,1.101171,1.188858,1.199409,1.248325,1.226174,1.197598,1.258995,1.197123,1.110109,1.179716,1.184331,1.132172,1.190416,0.563063,0.033489
0.03816,0.0,0.0,0.146091,0.337454,0.433394,0.562204,0.64374,0.728056,0.758328,1.032269,1.122511,1.204053,1.223329,1.273957,1.234727,1.214565,1.239812,1.211425,1.131459,1.190229,1.210898,1.198308,1.216654,0.536416,0.045268
0.043458,0.0,0.0,0.174941,0.366306,0.452784,0.567976,0.643585,0.747173,0.764303,1.006966,1.109664,1.201162,1.225492,1.279604,1.252289,1.231618,1.294471,1.252914,1.151578,1.238703,1.237293,1.218825,1.238897,0.477514,0.059585
0.044251,0.0,0.0,0.149079,0.346245,0.427681,0.535879,0.62011,0.722878,0.764817,1.00198,1.114903,1.191834,1.219788,1.26832,1.235895,1.240944,1.318559,1.265778,1.159348,1.228447,1.256837,1.225389,1.23369,0.421671,0.05187
0.044532,0.0,6e-05,0.142933,0.346011,0.430133,0.555118,0.650214,0.753146,0.786695,1.075155,1.15647,1.241633,1.266423,1.30048,1.25919,1.229306,1.299358,1.268097,1.15788,1.236807,1.241713,1.179789,1.218068,0.18831,0.067513
0.047532,0.0,4.2e-05,0.154972,0.351261,0.442466,0.55413,0.638945,0.729148,0.762395,1.050105,1.153459,1.237627,1.27034,1.308952,1.284122,1.247352,1.310485,1.266354,1.167979,1.249501,1.268656,1.210892,1.249522,0.101477,0.062087
0.047599,0.0,0.003499,0.17459,0.401202,0.497643,0.614029,0.679959,0.810638,0.831546,1.102893,1.212125,1.272022,1.285736,1.30628,1.266106,1.265515,1.289901,1.23854,1.177027,1.241743,1.240262,1.047523,1.25678,0.158183,0.070043
0.039654,0.0,0.002533,0.107317,0.288573,0.37559,0.48851,0.538109,0.668222,0.72888,0.967138,1.039734,1.121182,1.127297,1.16007,1.148865,1.130282,1.134323,1.119585,1.054628,1.11774,1.141048,1.075952,1.136392,0.099824,0.051345
0.084102,0.005475,0.014068,0.065014,0.218563,0.299017,0.347017,0.447074,0.55768,0.692986,0.92001,1.011913,1.107042,1.178316,1.237148,1.243715,1.259413,1.299902,1.265848,1.170779,1.236795,1.230855,1.205338,1.290299,1.084026,0.081661
0.079776,0.003364,0.016504,0.084454,0.224817,0.320486,0.378081,0.485149,0.552035,0.685929,0.936294,1.008998,1.095356,1.14942,1.189338,1.177061,1.197836,1.224694,1.184782,1.105369,1.168728,1.167522,1.164914,1.240408,1.085158,0.081426
0.080766,0.002628,0.012479,0.12114,0.276664,0.382548,0.472748,0.553955,0.635401,0.75615,0.924845,0.995341,1.060112,1.129443,1.158166,1.160607,1.188093,1.241211,1.191685,1.098965,1.168983,1.125915,1.148782,1.169251,1.114399,0.076382
0.081225,0.0,0.011759,0.14786,0.283295,0.373459,0.466415,0.558625,0.65095,0.778014,0.977958,1.055928,1.129429,1.19075,1.229794,1.224584,1.239235,1.307415,1.256639,1.159508,1.218028,1.206026,1.222584,1.267413,1.149687,0.087752
0.080046,0.000691,0.005909,0.122867,0.302631,0.405676,0.508346,0.625321,0.734798,0.85001,1.109091,1.17004,1.257358,1.306997,1.332128,1.301794,1.330681,1.355702,1.333092,1.210767,1.267265,1.278612,1.265923,1.346368,1.050376,0.062077
0.080186,0.000374,0.011603,0.167265,0.346172,0.448127,0.551779,0.665265,0.756256,0.860624,1.090208,1.178678,1.244005,1.312314,1.327023,1.302038,1.315852,1.299847,1.330123,1.207248,1.270127,1.288697,1.240536,1.333864,1.017651,0.058121
0.079253,0.0,0.001909,0.04574,0.183272,0.269661,0.359162,0.411119,0.500244,0.616622,0.907149,0.989895,1.086771,1.143307,1.175099,1.180961,1.183567,1.243544,1.210108,1.114119,1.177023,1.163723,1.14911,1.237544,1.063986,0.046282
0.085195,0.001246,0.011413,0.137922,0.296517,0.394105,0.498652,0.594161,0.696681,0.793421,1.062976,1.167219,1.253512,1.321765,1.355972,1.320466,1.337696,1.429955,1.324979,1.240677,1.300008,1.308465,1.29508,1.386935,1.114587,0.060097
0.089933,0.000425,0.019122,0.198284,0.393365,0.500678,0.602972,0.711096,0.81825,0.916591,1.163852,1.261548,1.327295,1.404771,1.459915,1.43441,1.47313,1.437947,1.433467,1.352152,1.428684,1.421612,1.367364,1.500159,1.077438,0.066904
0.071336,0.0,0.008861,0.160749,0.330138,0.424505,0.537765,0.628736,0.725538,0.8092,1.062321,1.154054,1.232893,1.30624,1.349715,1.336452,1.345811,1.385451,1.360846,1.237072,1.342283,1.338015,1.305413,1.403221,0.998279,0.0523
0.071692,0.0,0.009514,0.15178,0.332745,0.437725,0.541282,0.639113,0.726234,0.813192,1.085527,1.187478,1.278472,1.346828,1.412756,1.377851,1.380067,1.430982,1.413439,1.291576,1.38595,1.382207,1.356764,1.425986,0.906128,0.079296
0.072158,0.0,0.005293,0.169387,0.34641,0.450161,0.568998,0.678946,0.780239,0.867986,1.129473,1.231537,1.330403,1.391282,1.44812,1.424438,1.433073,1.467125,1.431669,1.32196,1.416222,1.398911,1.375804,1.47081,0.820441,0.08111
0.071631,0.0,0.006097,0.151193,0.315769,0.415097,0.532037,0.623105,0.709257,0.794635,1.040468,1.137482,1.197923,1.248406,1.299845,1.25562,1.260787,1.310792,1.258704,1.17945,1.237906,1.239388,1.214477,1.304459,0.682302,0.047258
0.065989,0.0,0.001783,0.140845,0.317788,0.420382,0.529621,0.618937,0.694745,0.777441,1.020306,1.111963,1.176761,1.220785,1.270968,1.240415,1.263613,1.247388,1.233942,1.148537,1.219792,1.230205,1.216267,1.281419,0.609366,0.046857
0.072886,0.0,0.005696,0.159862,0.348523,0.450731,0.549417,0.644713,0.711597,0.798503,0.984206,1.067686,1.130827,1.171983,1.226817,1.195727,1.16063,1.200781,1.169973,1.078485,1.143983,1.141312,1.114229,1.177174,0.486154,0.110631
0.070735,0.0,0.002098,0.106469,0.263718,0.352854,0.449377,0.571116,0.649829,0.766019,0.956829,1.038667,1.112028,1.131316,1.208434,1.160919,1.119304,1.180049,1.132387,1.017687,1.101991,1.111621,1.067917,1.100878,0.559483,0.166224
0.061253,0.0,0.0,0.017143,0.079371,0.120532,0.164275,0.255779,0.326072,0.423776,0.557395,0.768552,0.851154,0.886137,0.971044,0.941082,0.933125,0.958578,0.987438,0.836199,0.933566,0.919731,0.887075,0.94597,0.723318,0.238312
0.057827,0.0,0.000499,0.071915,0.211865,0.279556,0.359559,0.462516,0.540647,0.647322,0.847584,0.951373,1.04701,1.104385,1.205549,1.194927,1.148627,1.106275,1.182612,1.080138,1.167081,1.140281,1.095413,1.158253,0.999854,0.260275
0.051709,0.0,0.0,0.002454,0.054661,0.134993,0.221783,0.298221,0.373307,0.468726,0.693851,0.859534,0.950363,1.018654,1.10472,1.179687,1.14911,1.196235,1.19552,1.105233,1.157997,1.144093,1.111344,1.171704,1.067715,0.069411
0.05147,0.0,0.0,0.135083,0.334304,0.420874,0.539622,0.670649,0.752342,0.833948,1.089575,1.211208,1.290603,1.330064,1.397119,1.340324,1.37384,1.352361,1.343362,1.241288,1.313184,1.335755,1.307627,1.304668,0.949284,0.078019
0.039878,0.0,0.0,0.106434,0.262192,0.351739,0.469885,0.568836,0.635788,0.709648,0.908599,1.020171,1.096124,1.145707,1.202883,1.198179,1.185078,1.167863,1.179925,1.071067,1.162387,1.162267,1.068824,1.128413,0.578776,0.093781
0.033743,0.0,0.0,0.014561,0.12039,0.191339,0.264381,0.364215,0.461911,0.540556,0.819323,0.939156,1.0419,1.101117,1.17331,1.160056,1.173301,1.182264,1.183174,1.085828,1.177977,1.188674,1.129089,1.166257,0.859638,0.094675
0.029053,0.0,0.0,0.073137,0.242373,0.331957,0.46004,0.532968,0.617692,0.698776,0.973537,1.087147,1.170614,1.205949,1.279851,1.22847,1.220806,1.295618,1.220041,1.131917,1.195613,1.211622,1.195053,1.244468,0.949656,0.107346
0.029845,0.0,0.0,0.094505,0.286057,0.38146,0.507713,0.603205,0.692747,0.769544,1.034925,1.141383,1.21944,1.26685,1.329097,1.277996,1.26312,1.352474,1.289754,1.174448,1.248108,1.239002,1.252474,1.334514,1.122013,0.119327
0.027335,0.0,0.0,0.075632,0.261958,0.356027,0.491611,0.574373,0.669092,0.747297,0.978745,1.099549,1.18291,1.244609,1.337959,1.277671,1.277675,1.361797,1.320843,1.219236,1.290307,1.279042,1.284613,1.316531,1.189813,0.102142
0.028822,0.0,0.0,0.083342,0.275877,0.369493,0.508679,0.590954,0.679021,0.748022,0.972106,1.095483,1.173773,1.233375,1.317207,1.279149,1.266483,1.315299,1.301613,1.195214,1.250543,1.256511,1.253946,1.311575,1.122826,0.111427
0.026775,0.0,0.0,0.079047,0.255457,0.337181,0.459061,0.521955,0.614145,0.687182,0.909635,1.024394,1.102995,1.146839,1.22924,1.193221,1.167196,1.188414,1.198281,1.08064,1.166931,1.159208,1.164478,1.201856,1.122515,0.127833
0.023355,0.0,0.0,0.043157,0.195823,0.285299,0.418311,0.500328,0.618542,0.678355,0.901394,1.020533,1.108364,1.149204,1.244796,1.193742,1.162546,1.205003,1.204431,1.08301,1.163507,1.166185,1.116217,1.197554,0.952267,0.163784
0.030689,0.0,0.0,0.085515,0.268324,0.359959,0.477868,0.564678,0.668922,0.749796,1.016509,1.127941,1.219486,1.258277,1.335856,1.272432,1.238432,1.275571,1.27134,1.174751,1.243404,1.258154,1.22023,1.274413,0.6443,0.113682
0.021286,0.0,0.0,0.068603,0.232973,0.31732,0.436115,0.513807,0.590245,0.672785,0.942687,1.054134,1.146386,1.177669,1.245888,1.19525,1.191692,1.182081,1.186116,1.089333,1.161888,1.171782,1.084586,1.162603,0.684469,0.12028
0.019528,0.0,0.0,0.003929,0.042886,0.116216,0.187583,0.283548,0.413998,0.539343,0.687622,0.802765,0.916509,0.967255,1.084727,1.073845,1.012918,1.062826,1.069835,0.963296,1.033651,1.031882,0.975254,1.053042,0.490122,0.127701
0.015066,0.0,0.0,0.073647,0.221029,0.304011,0.409555,0.544021,0.652848,0.721448,0.943431,1.077848,1.187614,1.238762,1.343065,1.296363,1.233819,1.186068,1.303783,1.140201,1.244492,1.211926,0.958413,1.185555,0.736637,0.183843
0.014764,0.0,0.0,0.064351,0.244871,0.318898,0.450055,0.536251,0.627794,0.684354,0.825096,0.945137,1.02269,1.06567,1.144749,1.113582,1.073861,1.111078,1.109374,1.0134,1.090401,1.06932,1.063009,1.109536,0.986746,0.139918
0.021441,0.0,0.0,0.11805,0.310397,0.399827,0.524906,0.597542,0.694118,0.726113,0.874788,1.003932,1.074732,1.121339,1.186611,1.160869,1.146804,1.19447,1.190897,1.083372,1.179987,1.163352,1.154557,1.191889,0.962282,0.184837
0.01494,0.0,0.0,0.062643,0.236679,0.32894,0.438752,0.527757,0.619828,0.684331,0.940747,1.083286,1.170006,1.220263,1.293667,1.243357,1.228914,1.311537,1.261117,1.135931,1.232999,1.241706,1.240046,1.289422,0.815114,0.144162
0.013175,0.0,0.0,0.043399,0.192495,0.281218,0.393137,0.488741,0.619217,0.675284,0.896159,1.016429,1.096438,1.143858,1.223034,1.178516,1.133063,1.192789,1.193401,1.100931,1.168439,1.166119,1.131218,1.1953,0.958017,0.158235
0.029417,0.0,0.0,0.11457,0.311124,0.413625,0.549208,0.619855,0.725612,0.770953,0.997006,1.126279,1.202942,1.242305,1.307563,1.256095,1.252103,1.334791,1.297006,1.196766,1.264839,1.25544,1.220711,1.289289,1.145273,0.180677
0.021208,0.0,0.0,0.128803,0.329806,0.440687,0.577719,0.638387,0.724787,0.762158,0.971147,1.093541,1.178072,1.226095,1.292671,1.255538,1.244645,1.326651,1.279305,1.178233,1.237858,1.240528,1.229403,1.27558,1.108854,0.120516
0.009808,0.0,0.0,0.102048,0.302962,0.40244,0.543101,0.615613,0.716248,0.767892,1.050095,1.17084,1.255122,1.308305,1.367547,1.311932,1.321145,1.321701,1.323468,1.222628,1.293942,1.296456,1.271596,1.316329,1.083419,0.130088
0.012041,0.0,0.0,0.127777,0.330953,0.41925,0.563902,0.648148,0.757599,0.802062,1.063641,1.197019,1.274807,1.330549,1.387884,1.32864,1.328392,1.317486,1.318735,1.215927,1.294274,1.31887,1.215729,1.342716,1.031401,0.1635
0.014746,0.0,0.0,0.108686,0.323425,0.428032,0.558328,0.637735,0.73862,0.784972,0.985021,1.123039,1.200067,1.271093,1.319705,1.282721,1.249233,1.302908,1.279628,1.168613,1.248071,1.236379,1.228895,1.294109,1.115921,0.176828
0.019095,0.0,0.0,0.140555,0.33741,0.419993,0.552951,0.628784,0.722428,0.760438,0.975097,1.098607,1.182046,1.252245,1.309581,1.281253,1.303064,1.335792,1.328577,1.203519,1.3177,1.296374,1.261533,1.340113,1.225091,0.144076
0.017674,0.0,0.0,0.11608,0.297701,0.373428,0.486015,0.559907,0.647392,0.697443,0.94641,1.0786,1.171905,1.266469,1.359403,1.380473,1.367769,1.429309,1.391705,1.273618,1.359597,1.341216,1.362948,1.4003,1.094112,0.147687
0.017533,0.0,0.0,0.12243,0.323427,0.415489,0.544823,0.636004,0.751233,0.788576,1.049059,1.197827,1.298033,1.369977,1.454813,1.406468,1.422574,1.498606,1.418232,1.297384,1.398644,1.380005,1.384632,1.389351,1.057147,0.174174
0.022185,0.0,0.0,0.013286,0.097447,0.184789,0.297372,0.326572,0.441594,0.496674,0.766791,0.939621,1.039951,1.098629,1.192163,1.224598,1.229504,1.256465,1.227962,1.142014,1.199145,1.199753,1.205338,1.204835,1.006292,0.125952
0.029255,0.0,0.0,0.147451,0.353046,0.445821,0.576757,0.632013,0.739062,0.784401,1.035106,1.161019,1.234989,1.290233,1.343143,1.294222,1.292473,1.334264,1.283479,1.211385,1.262226,1.281867,1.252607,1.29622,0.852575,0.152125
0.031087,0.0,0.0,0.081887,0.26321,0.345136,0.463696,0.521843,0.645944,0.693413,0.942809,1.115335,1.220921,1.272446,1.355323,1.319202,1.281176,1.330525,1.319754,1.199006,1.30578,1.266474,1.159288,1.122882,0.813628,0.042965
0.028244,0.0,0.0,0.113253,0.298052,0.378802,0.509678,0.608045,0.733694,0.772069,1.003966,1.148828,1.240829,1.293921,1.376882,1.339949,1.289399,1.309152,1.318542,1.193919,1.32422,1.314105,1.193368,1.209538,0.899197,0.038707
0.036187,0.0,0.0,0.141944,0.365337,0.448263,0.592971,0.699556,0.822766,0.868265,1.120268,1.246998,1.322179,1.41067,1.451931,1.407972,1.390113,1.369249,1.398632,1.309293,1.362706,1.394824,1.368397,1.466065,1.04274,0.018832
0.032609,0.0,0.0,0.146307,0.359612,0.45066,0.593723,0.678727,0.777677,0.811552,1.138674,1.209238,1.288381,1.333453,1.382773,1.346931,1.330858,1.372476,1.359094,1.261874,1.323186,1.367835,1.318386,1.374106,1.119149,0.03882
0.034089,0.0,0.0,0.130049,0.324363,0.392842,0.531842,0.609581,0.722798,0.757977,1.019222,1.167406,1.254933,1.327775,1.400052,1.367933,1.340196,1.36091,1.351091,1.261657,1.350803,1.35372,1.32019,1.406618,1.020429,0.013085
0.036007,0.0,0.0,0.140266,0.328505,0.405902,0.534742,0.630728,0.737266,0.766603,1.030143,1.153827,1.232549,1.295971,1.367039,1.324993,1.263908,1.317309,1.262517,1.193161,1.266087,1.272767,1.259175,1.30308,0.878126,0.033858
0.038466,0.0,0.0,0.138256,0.338409,0.417977,0.565525,0.647877,0.760776,0.792379,1.065965,1.188771,1.256685,1.306615,1.344173,1.309591,1.29353,1.303743,1.283133,1.210972,1.267105,1.3135,1.240479,1.296717,0.699604,0.041967
0.048571,0.0,0.0,0.152979,0.343373,0.423741,0.560506,0.624582,0.729802,0.760899,1.0211,1.143517,1.214351,1.265785,1.308284,1.287988,1.265896,1.325405,1.266772,1.210614,1.26003,1.272942,1.24351,1.316074,0.606569,0.139221
0.048482,0.0,0.0,0.110988,0.280947,0.349525,0.470037,0.5286690000000001,0.631873,0.664449,0.884636,1.023639,1.10566,1.160449,1.211234,1.202827,1.155928,1.206587,1.150547,1.076645,1.141934,1.167703,1.127851,1.083801,0.426092,0.19589
0.048916,0.0,0.0,0.111691,0.295534,0.351296,0.465286,0.518507,0.615138,0.642935,0.849335,0.966891,1.044902,1.084763,1.124004,1.106729,1.07928,1.148318,1.102132,1.043499,1.095679,1.029972,1.085776,1.038839,0.216131,0.216287
0.049103,0.0,0.00104,0.155614,0.359597,0.438073,0.556589,0.603801,0.735749,0.765873,0.992128,1.119101,1.207825,1.236979,1.283267,1.252692,1.193101,1.20345,1.204242,1.146468,1.225202,1.197097,1.056084,1.164721,0.48669,0.099342
0.050724,0.0,0.001352,0.093881,0.244862,0.330322,0.454025,0.553589,0.689705,0.751351,0.933517,1.060007,1.143451,1.173261,1.191042,1.191461,1.162652,1.21784,1.18738,1.149581,1.198164,1.209644,1.026294,1.140691,0.566197,0.050272
0.100969,0.000681,0.005258,0.052591,0.1847,0.2813,0.358133,0.420338,0.542617,0.680907,0.895152,0.985785,1.096747,1.165332,1.227384,1.222891,1.253386,1.209119,1.215928,1.133762,1.179446,1.177372,1.062322,1.220816,1.167787,0.205486
0.099753,0.000269,0.010359,0.10936,0.274429,0.357527,0.457469,0.5299,0.623779,0.73407,0.973223,1.046441,1.127894,1.160127,1.207222,1.184028,1.142954,1.137561,1.188101,1.104061,1.158727,1.174219,0.972362,1.207969,1.132166,0.298953
0.107134,0.0,0.0063,0.093414,0.274899,0.355776,0.466253,0.547196,0.661319,0.773797,0.898241,0.981278,1.060657,1.108884,1.159398,1.145053,1.123639,1.173746,1.166274,1.088101,1.149885,1.132125,1.113464,1.153128,1.119983,0.1953
0.097992,0.0,0.003944,0.091434,0.277692,0.365969,0.456951,0.537239,0.652274,0.771011,0.958012,1.062015,1.149059,1.204281,1.26946,1.243337,1.236802,1.240554,1.24794,1.15351,1.213028,1.211961,1.144589,1.266182,1.220787,0.224904
0.098138,0.0,0.006242,0.116662,0.279387,0.365167,0.469533,0.548472,0.651868,0.752354,0.929666,1.016024,1.098817,1.166732,1.21415,1.205592,1.230377,1.149765,1.237415,1.132686,1.188881,1.166724,1.130565,1.199318,1.025812,0.209989
0.096081,0.0,0.000638,0.132445,0.306201,0.39357,0.506497,0.601033,0.684561,0.792502,0.987337,1.094944,1.191027,1.264758,1.326585,1.312522,1.236246,1.120943,1.27915,1.170356,1.257531,1.190695,1.150074,1.232883,1.078558,0.262816
0.09185,0.0,0.000165,0.040517,0.214316,0.291974,0.393993,0.454949,0.539902,0.631597,0.849117,0.983076,1.069276,1.135695,1.186835,1.206617,1.179897,1.239677,1.207432,1.112014,1.190226,1.156379,1.138831,1.175264,1.116038,0.150886
0.097825,0.0,0.00121,0.152234,0.303818,0.401464,0.509921,0.59901,0.703636,0.812396,1.090002,1.170228,1.24305,1.292838,1.337884,1.299768,1.259413,1.323351,1.262374,1.186602,1.245111,1.262985,1.238254,1.267563,1.056326,0.169963
0.08931,0.0,0.002395,0.118846,0.28805,0.377447,0.483769,0.592684,0.685918,0.793884,1.022567,1.093567,1.178749,1.230472,1.29129,1.263791,1.275228,1.296768,1.285222,1.190032,1.241208,1.252804,1.215047,1.294354,1.143394,0.352355
0.085086,0.0,2e-05,0.104165,0.262299,0.351896,0.458381,0.562119,0.647148,0.752561,0.991767,1.086302,1.172867,1.233803,1.284637,1.259214,1.242285,1.276106,1.265461,1.162602,1.218752,1.218903,1.133608,1.256521,1.140055,0.229397
0.082308,0.0,0.000184,0.11394,0.273909,0.362837,0.475912,0.577611,0.646914,0.759387,1.022286,1.104806,1.212349,1.247222,1.299436,1.262176,1.297061,1.257679,1.248983,1.157882,1.213934,1.218295,1.180992,1.242868,1.040041,0.167221
0.083724,0.0,0.003295,0.154829,0.313494,0.39822,0.514388,0.616411,0.700356,0.808008,1.060009,1.133178,1.23392,1.282763,1.339443,1.287458,1.260061,1.308463,1.289615,1.188113,1.256751,1.254731,1.146025,1.264955,1.018131,0.085311
0.069021,0.0,0.0,0.113902,0.235531,0.31493,0.410618,0.504835,0.562611,0.666786,0.81558,0.915161,1.004656,1.060902,1.110986,1.078982,1.048654,1.101961,1.05384,0.964663,1.027095,1.036279,0.96883,1.08272,0.892347,0.264285
0.068578,0.0,0.0,0.100661,0.219291,0.283665,0.39137,0.483426,0.56226,0.662156,0.807985,0.929871,1.023563,1.101455,1.162651,1.182355,1.133807,1.20948,1.164214,1.053354,1.122908,1.113855,1.116163,1.160682,0.990689,0.260374
0.073285,0.0,0.002153,0.110398,0.266092,0.347524,0.460617,0.57392,0.647286,0.750392,0.986392,1.106872,1.196602,1.265888,1.31263,1.27611,1.289069,1.327055,1.304882,1.21706,1.281335,1.268944,1.225479,1.325994,1.143211,0.089669
0.077834,0.0,0.00057,0.123596,0.307364,0.397205,0.530986,0.642814,0.734995,0.823782,1.05529,1.173571,1.265648,1.330156,1.389151,1.341042,1.396832,1.299771,1.34374,1.233629,1.308037,1.296765,1.097821,1.337387,1.178696,0.123021
0.059632,0.0,0.0,0.055213,0.086155,0.167658,0.23684,0.31419,0.38906,0.492104,0.668337,0.760223,0.865517,0.931486,1.023322,1.013797,1.010765,1.049629,1.061629,0.966311,1.029404,1.011655,0.983168,1.044761,1.012922,0.266882
0.054545,0.0,0.0,0.048487,0.048693,0.135348,0.236752,0.320332,0.431427,0.530131,0.666309,0.888752,1.011722,1.117566,1.202661,1.259918,1.216295,1.270866,1.292384,1.193881,1.251935,1.231673,1.212028,1.237226,1.151375,0.12626
0.057205,0.0,0.0,0.133337,0.329052,0.427908,0.554613,0.678434,0.768965,0.861813,1.078924,1.213476,1.307907,1.379045,1.433281,1.390583,1.357221,1.383196,1.375338,1.280892,1.343837,1.325196,1.289597,1.394262,1.331342,0.131889
0.061975,0.0,0.00092,0.160007,0.345865,0.452528,0.578979,0.697347,0.782519,0.854959,1.049649,1.182921,1.267945,1.31514,1.390565,1.337151,1.300147,1.391706,1.368101,1.266651,1.334493,1.327937,1.296383,1.380994,1.358601,0.13347
0.054991,0.0,0.0,0.124958,0.3029,0.399333,0.523457,0.627422,0.710972,0.787321,1.005485,1.141905,1.226947,1.283991,1.378632,1.322708,1.309565,1.35861,1.301592,1.206288,1.26864,1.275268,1.209628,1.343272,1.30563,0.180198
