NDVI0412,NDVI0422,NDVI0427,NDVI0506,NDVI0516,NDVI0520,NDVI0531,NDVI0614,NDVI0620,NDVI0623,NDVI0627,NDVI0716,NDVI0721,NDVI0725,NDVI0802,NDVI0808,NDVI0812,NDVI0818
0.20513,0.218418,0.279056,0.29424,0.350757,0.365469,0.499043,0.560807,0.505543,0.494947,0.493957,0.539745,0.522542,0.525907,0.510259,0.554001,0.555429,0.381965
0.216462,0.247352,0.321409,0.343622,0.365238,0.39209,0.514841,0.536243,0.486637,0.493325,0.504896,0.556731,0.52765,0.527769,0.528725,0.566815,0.586339,0.386788
0.223921,0.246848,0.295402,0.330687,0.36823,0.413969,0.520145,0.538575,0.477353,0.482959,0.499341,0.515845,0.483381,0.51445,0.493097,0.541638,0.544397,0.369958
0.213519,0.219689,0.286781,0.310702,0.341142,0.381031,0.460967,0.542937,0.480541,0.468575,0.492781,0.523757,0.47651,0.508645,0.467934,0.499243,0.49012,0.34088
0.217359,0.228688,0.299347,0.278823,0.311771,0.368834,0.423,0.512419,0.516024,0.483001,0.516342,0.557202,0.525302,0.513136,0.501023,0.529805,0.516427,0.405945
0.219068,0.209975,0.269983,0.295764,0.29892,0.361478,0.415089,0.507882,0.483873,0.458932,0.485022,0.509914,0.501935,0.488316,0.458886,0.470313,0.458201,0.355025
0.228587,0.221502,0.298975,0.268351,0.224702,0.281002,0.342278,0.412567,0.498506,0.491066,0.490347,0.627566,0.573541,0.486971,0.526251,0.554761,0.548337,0.369658
0.223557,0.204938,0.293508,0.36356,0.345302,0.383329,0.452869,0.541631,0.480635,0.474052,0.470488,0.522318,0.500193,0.483614,0.492699,0.506306,0.503024,0.346898
0.223476,0.192769,0.317024,0.269337,0.204693,0.301632,0.354951,0.437063,0.500988,0.505191,0.527851,0.540334,0.496606,0.491011,0.504376,0.530027,0.520119,0.419954
0.212553,0.233891,0.32664,0.300246,0.223562,0.312734,0.327774,0.371341,0.4079,0.446666,0.489894,0.616568,0.578978,0.471347,0.573857,0.558362,0.516235,0.379065
0.214839,0.253078,0.335906,0.318026,0.336254,0.400489,0.503683,0.536036,0.465985,0.478762,0.465178,0.524691,0.507606,0.476082,0.553356,0.548431,0.522904,0.376431
0.21037,0.242839,0.336342,0.388725,0.347791,0.412742,0.500856,0.527074,0.486397,0.475279,0.484632,0.534485,0.486383,0.477639,0.534329,0.53308,0.502885,0.373552
0.248422,0.29388,0.421382,0.362652,0.43869,0.293993,0.509739,0.620494,0.62493,0.637231,0.517392,0.587959,0.525909,0.571976,0.522448,0.483976,0.6101,0.433679
0.264207,0.316156,0.429341,0.465496,0.455899,0.349326,0.54758,0.561993,0.587837,0.637673,0.491395,0.584894,0.52348,0.593704,0.515658,0.482391,0.596035,0.366101
0.267686,0.321845,0.39445,0.462354,0.522443,0.40038,0.571529,0.569284,0.590881,0.64493,0.494524,0.576696,0.520187,0.570904,0.506371,0.466981,0.583078,0.420902
0.277782,0.309075,0.35624,0.49989,0.555398,0.427321,0.585237,0.560395,0.591813,0.644468,0.494494,0.574643,0.526763,0.575856,0.504366,0.478333,0.586688,0.421719
0.275825,0.312881,0.346309,0.412366,0.540167,0.411812,0.585646,0.55495,0.576415,0.628926,0.490578,0.556335,0.538596,0.575038,0.490542,0.472148,0.543034,0.371944
0.275006,0.289883,0.345402,0.425499,0.482233,0.423998,0.599588,0.572236,0.592674,0.641223,0.5069,0.582277,0.562076,0.594664,0.522316,0.500491,0.593593,0.407026
0.270782,0.338558,0.368161,0.404114,0.505113,0.41615,0.610076,0.580176,0.59325,0.644537,0.508183,0.57502,0.568963,0.600458,0.499896,0.493214,0.577118,0.410592
0.26752,0.30013,0.364919,0.411818,0.4663,0.381403,0.58555,0.557223,0.586559,0.641655,0.506988,0.585137,0.579991,0.591405,0.503881,0.496687,0.574799,0.387914
0.258035,0.297379,0.367725,0.388234,0.413939,0.419478,0.624036,0.607868,0.609508,0.66882,0.536453,0.616876,0.597615,0.608227,0.531492,0.5224,0.623378,0.462226
0.266984,0.301965,0.382578,0.412601,0.491843,0.464475,0.581301,0.574458,0.582811,0.642158,0.510984,0.600551,0.592041,0.61064,0.522632,0.517566,0.611963,0.462349
0.262872,0.229565,0.318445,0.342909,0.388878,0.409673,0.629896,0.582628,0.585828,0.654216,0.528625,0.607698,0.593472,0.612877,0.537002,0.524029,0.61287,0.483808
0.259316,0.277869,0.348687,0.387761,0.481201,0.460342,0.613922,0.580269,0.58048,0.638885,0.52382,0.615273,0.589734,0.607234,0.524592,0.529933,0.62059,0.465555
0.25589,0.298789,0.364681,0.40839,0.482201,0.485153,0.6209,0.555571,0.555828,0.613694,0.523619,0.596354,0.588692,0.601443,0.522844,0.529668,0.607945,0.45655
0.263439,0.310826,0.378755,0.395045,0.456217,0.471926,0.625532,0.579548,0.575223,0.629413,0.538911,0.615559,0.596986,0.607478,0.534532,0.523642,0.607052,0.470338
0.258413,0.277082,0.384168,0.362031,0.371935,0.399691,0.601656,0.597,0.578047,0.632127,0.555904,0.621353,0.60063,0.613876,0.548671,0.528873,0.617404,0.482566
0.258126,0.286515,0.415366,0.382078,0.475602,0.441479,0.60816,0.583698,0.569597,0.627577,0.547779,0.613241,0.593627,0.605278,0.549487,0.520701,0.604504,0.483162
0.253277,0.264988,0.382363,0.40372,0.445375,0.453151,0.613325,0.568864,0.56877,0.62618,0.543483,0.595223,0.584366,0.607442,0.538288,0.519736,0.599557,0.469079
0.239932,0.289119,0.399062,0.386322,0.426603,0.463374,0.643591,0.576988,0.560244,0.614307,0.544092,0.608498,0.601062,0.614657,0.563813,0.541604,0.599082,0.443955
0.24625,0.270993,0.417342,0.428639,0.46487,0.464532,0.611067,0.556746,0.54042,0.604335,0.535501,0.607254,0.593788,0.611468,0.551511,0.538116,0.588069,0.430489
0.238278,0.268708,0.410383,0.435155,0.466579,0.485028,0.633216,0.566866,0.553166,0.601102,0.540998,0.607842,0.594126,0.605345,0.556446,0.54963,0.583496,0.455809
0.221301,0.2911,0.440553,0.4878,0.466755,0.477077,0.611797,0.55696,0.537894,0.588379,0.535556,0.585762,0.591149,0.602401,0.534221,0.537706,0.562667,0.444118
0.221027,0.242235,0.362464,0.371103,0.452104,0.467192,0.616155,0.55936,0.545957,0.586386,0.542171,0.595804,0.595581,0.616987,0.52815,0.528425,0.55931,0.423017
0.223022,0.261612,0.378112,0.369693,0.366637,0.41352,0.612442,0.586695,0.557975,0.60518,0.559683,0.612785,0.603681,0.610268,0.573794,0.566759,0.600607,0.465678
0.230062,0.285009,0.399193,0.446214,0.46108,0.464333,0.603535,0.582843,0.551904,0.596416,0.54768,0.62205,0.598605,0.606125,0.55077,0.557916,0.590073,0.451687
0.220216,0.247248,0.376058,0.414695,0.437653,0.456942,0.618965,0.562457,0.547922,0.574568,0.54061,0.599571,0.589471,0.597663,0.530357,0.551459,0.590807,0.455357
0.221249,0.271832,0.367185,0.381441,0.42495,0.472968,0.638958,0.570886,0.555495,0.576499,0.549337,0.604358,0.591201,0.591568,0.550772,0.564968,0.605028,0.477242
0.208617,0.252696,0.362772,0.364126,0.379874,0.454567,0.629801,0.575268,0.559559,0.588491,0.54414,0.614132,0.587358,0.606024,0.558533,0.583229,0.625103,0.478096
0.199672,0.286721,0.385255,0.357856,0.400183,0.447546,0.583392,0.542665,0.54824,0.576587,0.541497,0.611113,0.5911,0.605918,0.54063,0.552972,0.592736,0.447726
0.207518,0.237865,0.334066,0.322176,0.312792,0.383105,0.561227,0.580515,0.561681,0.593076,0.551746,0.587015,0.577439,0.594782,0.520764,0.545862,0.591404,0.498378
0.215529,0.252861,0.317235,0.274967,0.269132,0.376097,0.565978,0.595541,0.57802,0.60604,0.564738,0.605127,0.57981,0.60066,0.550628,0.562699,0.608244,0.468407
0.19574,0.258187,0.311066,0.372302,0.443103,0.457546,0.571342,0.567749,0.542353,0.575915,0.539064,0.610179,0.572563,0.602162,0.537815,0.564229,0.603341,0.461711
0.204408,0.252708,0.33062,0.356343,0.450448,0.448272,0.603356,0.535789,0.549557,0.559761,0.535673,0.592129,0.57219,0.609997,0.51632,0.552746,0.584422,0.48068
0.200831,0.264533,0.314891,0.364185,0.422074,0.453663,0.607871,0.542249,0.535968,0.550393,0.52655,0.576441,0.560924,0.586031,0.501628,0.539059,0.573951,0.439916
0.201159,0.250749,0.289723,0.313537,0.390476,0.426991,0.58926,0.526659,0.528226,0.537595,0.520555,0.570979,0.559036,0.588565,0.499395,0.533359,0.563556,0.413307
0.201981,0.239752,0.25666,0.27933,0.352797,0.413872,0.597777,0.553771,0.540479,0.551957,0.539919,0.580069,0.562792,0.586959,0.516091,0.549246,0.567977,0.420327
0.209817,0.248857,0.277026,0.34866,0.416938,0.446024,0.59508,0.532562,0.518736,0.496606,0.522121,0.5469,0.536,0.579176,0.482771,0.521433,0.547181,0.436735
0.21225,0.24614,0.306605,0.367672,0.415239,0.442667,0.58988,0.52306,0.524106,0.505174,0.522768,0.553527,0.534679,0.569676,0.500723,0.544292,0.557149,0.444126
0.206958,0.238665,0.276321,0.381836,0.412581,0.464681,0.596958,0.570674,0.547376,0.52582,0.528347,0.560361,0.527701,0.568384,0.485456,0.548357,0.554722,0.436299
0.209709,0.270582,0.338221,0.351627,0.372178,0.441364,0.617921,0.56485,0.539288,0.521819,0.532431,0.58465,0.530021,0.57632,0.523878,0.57162,0.575708,0.465993
0.221065,0.284144,0.350747,0.415152,0.408968,0.449346,0.581046,0.558308,0.529254,0.515111,0.52382,0.573119,0.527804,0.573509,0.503933,0.547974,0.554033,0.437307
0.201839,0.245598,0.299302,0.309773,0.374065,0.420808,0.586948,0.505728,0.532013,0.532901,0.527344,0.586436,0.542747,0.586622,0.52817,0.570365,0.558546,0.414939
0.211883,0.268665,0.278355,0.325057,0.371964,0.430438,0.578024,0.509443,0.535891,0.540735,0.528065,0.56037,0.534426,0.583939,0.510071,0.569184,0.562845,0.422772
0.210611,0.273777,0.3145,0.37161,0.33554,0.419921,0.549967,0.515639,0.547427,0.542528,0.53499,0.545072,0.527071,0.578944,0.486181,0.557534,0.550467,0.452886
0.211354,0.286948,0.289154,0.353984,0.402532,0.434386,0.55047,0.494582,0.505568,0.490568,0.507623,0.524773,0.512692,0.552773,0.461708,0.51586,0.520429,0.390035
0.20107,0.286382,0.278479,0.338607,0.39151,0.405633,0.541105,0.486911,0.506347,0.502927,0.512257,0.56782,0.525737,0.560627,0.491115,0.542877,0.547804,0.425731
0.209895,0.323911,0.287917,0.408428,0.453932,0.426026,0.510111,0.47046,0.503134,0.480211,0.483714,0.479311,0.485849,0.533632,0.44364,0.455812,0.459898,0.381681
0.200581,0.337353,0.346182,0.421134,0.439577,0.44932,0.521501,0.484434,0.52465,0.492835,0.482774,0.548384,0.524554,0.549153,0.526093,0.500685,0.502389,0.420427
0.192267,0.320466,0.269116,0.424103,0.452855,0.478569,0.54813,0.501302,0.527425,0.497784,0.490913,0.512457,0.511848,0.534022,0.505494,0.493187,0.506865,0.440217
0.193933,0.316002,0.260225,0.398702,0.420686,0.442097,0.527643,0.505608,0.497834,0.470688,0.471118,0.53194,0.511549,0.542867,0.517303,0.494001,0.508015,0.425854
0.199418,0.29591,0.227119,0.324424,0.39269,0.436986,0.517698,0.531084,0.521407,0.49459,0.485508,0.505453,0.499605,0.512702,0.511424,0.489243,0.50332,0.434018
0.186618,0.288903,0.252032,0.397253,0.433106,0.443776,0.518959,0.496886,0.503285,0.4757,0.465927,0.500841,0.499622,0.506386,0.506153,0.481023,0.488201,0.397346
0.21636,0.268365,0.272039,0.310051,0.4211,0.365426,0.470883,0.573356,0.551833,0.586682,0.493095,0.61964,0.584433,0.610591,0.534667,0.484344,0.611612,0.408065
0.208196,0.310935,0.360174,0.41963,0.442472,0.384514,0.511584,0.566617,0.559162,0.585098,0.487936,0.596111,0.578579,0.594705,0.510991,0.4783,0.573037,0.374192
0.228477,0.322752,0.378792,0.429466,0.437225,0.402851,0.56084,0.586701,0.57188,0.594456,0.491546,0.598745,0.592356,0.59611,0.535282,0.488797,0.597099,0.415692
0.2527,0.32009,0.371485,0.470128,0.491033,0.444191,0.577728,0.581966,0.5583,0.596952,0.4827,0.586404,0.583893,0.606711,0.525916,0.478497,0.608294,0.426671
0.276474,0.329967,0.354197,0.457316,0.518024,0.470218,0.606839,0.573996,0.551769,0.580673,0.486893,0.599377,0.602434,0.610337,0.533455,0.480861,0.599758,0.422929
0.263414,0.30952,0.321835,0.439685,0.49613,0.466742,0.615245,0.590697,0.574996,0.598909,0.503446,0.586012,0.607003,0.630018,0.523947,0.479379,0.589377,0.42109
0.265401,0.339543,0.388352,0.449373,0.501405,0.458916,0.583249,0.568061,0.563239,0.588036,0.48903,0.581257,0.608319,0.606472,0.516507,0.474623,0.577799,0.411808
0.252096,0.328494,0.371371,0.40602,0.388627,0.396861,0.62716,0.642452,0.634389,0.658466,0.571577,0.60813,0.618512,0.61289,0.538288,0.501533,0.611556,0.500301
0.258422,0.360183,0.375257,0.505672,0.52804,0.473866,0.582083,0.599272,0.562074,0.593957,0.497291,0.60942,0.62057,0.64019,0.546675,0.503457,0.604934,0.479278
0.262212,0.291662,0.297196,0.47243,0.522513,0.484096,0.580024,0.56115,0.550745,0.56902,0.500738,0.602148,0.619061,0.612884,0.53149,0.494135,0.588444,0.492309
0.254773,0.286187,0.303503,0.394715,0.509717,0.489779,0.5925,0.5723,0.555049,0.575612,0.504668,0.587189,0.61344,0.613868,0.519032,0.475563,0.57266,0.473587
0.250154,0.247265,0.25509,0.373853,0.430357,0.430328,0.616594,0.594724,0.573374,0.605295,0.523372,0.600145,0.615241,0.613908,0.542366,0.501659,0.598988,0.48966
0.243898,0.276397,0.288418,0.389388,0.509511,0.473902,0.60453,0.587231,0.566837,0.599958,0.518038,0.592022,0.608835,0.60554,0.542523,0.495037,0.588725,0.46168
0.251214,0.285857,0.31019,0.459668,0.523901,0.492828,0.619029,0.55725,0.558289,0.57686,0.520717,0.58061,0.600693,0.615717,0.520167,0.479776,0.564359,0.447322
0.253664,0.319158,0.321063,0.40982,0.553034,0.497465,0.614297,0.569756,0.561923,0.589365,0.524574,0.599433,0.613232,0.605606,0.54316,0.525031,0.602508,0.489541
0.255463,0.302119,0.31933,0.407539,0.480878,0.433053,0.553331,0.476391,0.544889,0.528129,0.516893,0.613377,0.62135,0.591442,0.558396,0.494505,0.566397,0.436334
0.239989,0.310705,0.345272,0.402621,0.535426,0.49222,0.631593,0.618905,0.586243,0.641304,0.531391,0.641245,0.639657,0.656237,0.607936,0.566032,0.651226,0.543932
0.237758,0.297649,0.324734,0.419214,0.528425,0.504515,0.630594,0.590882,0.561911,0.609596,0.531666,0.603705,0.617974,0.622146,0.580308,0.551716,0.636984,0.531847
0.230656,0.304511,0.352703,0.422075,0.516749,0.519326,0.652061,0.585717,0.553656,0.584362,0.532827,0.572295,0.615631,0.624654,0.531759,0.503213,0.590653,0.478036
0.232375,0.316198,0.370082,0.43723,0.502238,0.4982,0.625276,0.563362,0.545232,0.5742,0.526183,0.585497,0.617741,0.62367,0.528236,0.504424,0.579637,0.421936
0.218563,0.295479,0.333663,0.410439,0.489949,0.490218,0.656167,0.573244,0.549309,0.567479,0.53144,0.601529,0.61477,0.604408,0.527205,0.496249,0.567174,0.450261
0.207065,0.303439,0.386602,0.42066,0.465598,0.48682,0.633272,0.600829,0.560572,0.586773,0.534391,0.604601,0.617352,0.621355,0.546974,0.518628,0.591807,0.457429
0.217331,0.313523,0.387423,0.400259,0.45353,0.453611,0.583416,0.574231,0.53858,0.564093,0.517585,0.610437,0.61532,0.611397,0.528182,0.514893,0.575864,0.408867
0.212703,0.282753,0.349091,0.355264,0.347941,0.403783,0.614839,0.621105,0.577654,0.602646,0.557853,0.617284,0.617137,0.617994,0.54698,0.529557,0.584716,0.451949
0.223079,0.312809,0.401906,0.455682,0.482332,0.49479,0.594712,0.609585,0.552883,0.576744,0.514825,0.664747,0.630079,0.64817,0.591212,0.57443,0.603264,0.471142
0.219602,0.265366,0.291934,0.306423,0.370569,0.420609,0.615887,0.636322,0.574722,0.580247,0.540871,0.627488,0.614431,0.623344,0.560129,0.563436,0.598819,0.460186
0.217514,0.264838,0.319756,0.390382,0.464845,0.451759,0.608015,0.631564,0.554293,0.578596,0.520115,0.668548,0.61557,0.619963,0.593423,0.596473,0.630289,0.444874
0.219395,0.287121,0.348611,0.440226,0.495576,0.467106,0.585631,0.566085,0.525438,0.537433,0.504619,0.580044,0.584496,0.601394,0.515813,0.527243,0.569903,0.458577
0.201217,0.265957,0.319953,0.341313,0.381824,0.394834,0.602323,0.604691,0.550813,0.57443,0.52661,0.598592,0.586339,0.593932,0.509325,0.514265,0.553374,0.509238
0.209943,0.264862,0.299826,0.347199,0.414056,0.395923,0.530483,0.581424,0.527509,0.548663,0.511858,0.574725,0.578013,0.592845,0.507163,0.505022,0.539539,0.471184
0.203604,0.259511,0.289623,0.309008,0.320309,0.311356,0.468088,0.61791,0.578633,0.606158,0.564255,0.772343,0.66541,0.670201,0.673802,0.708818,0.697549,0.470984
0.187846,0.294969,0.359864,0.405076,0.485343,0.452598,0.581255,0.59729,0.545591,0.550635,0.506819,0.605928,0.575319,0.602304,0.523577,0.548783,0.577231,0.44573
0.191613,0.288275,0.33761,0.361602,0.460044,0.448739,0.587258,0.534248,0.525769,0.519538,0.511452,0.580208,0.566646,0.58891,0.505018,0.531138,0.544665,0.425357
0.190686,0.295324,0.311053,0.328699,0.401531,0.416745,0.576928,0.591243,0.5547,0.540994,0.522747,0.594636,0.579086,0.602602,0.513967,0.53969,0.545228,0.445392
0.193686,0.284916,0.27545,0.293855,0.410589,0.416287,0.561058,0.571215,0.550198,0.534323,0.528413,0.612903,0.58347,0.601588,0.522099,0.547069,0.557619,0.42674
0.191277,0.293133,0.278265,0.408441,0.478602,0.472186,0.560191,0.56307,0.535576,0.527603,0.523824,0.628773,0.57421,0.620318,0.53107,0.567516,0.592234,0.471685
0.189853,0.256167,0.264134,0.371241,0.443595,0.457788,0.579595,0.550669,0.532559,0.525294,0.515956,0.62164,0.561555,0.599132,0.541316,0.564216,0.603408,0.507195
0.197543,0.275888,0.256782,0.393839,0.475233,0.456597,0.533934,0.526388,0.519642,0.511666,0.4985,0.566624,0.548597,0.584108,0.478034,0.498547,0.523345,0.404236
0.188201,0.256203,0.254529,0.33346,0.345578,0.37393,0.495743,0.512533,0.542253,0.511521,0.518853,0.588602,0.566297,0.60064,0.503782,0.524064,0.545861,0.451435
0.186418,0.278046,0.301357,0.346402,0.407606,0.407291,0.503393,0.62884,0.590154,0.600373,0.530497,0.654535,0.57665,0.596181,0.60176,0.613169,0.605653,0.500987
0.172509,0.265255,0.315973,0.372847,0.402691,0.403761,0.503044,0.53763,0.520681,0.502951,0.492482,0.569852,0.53174,0.581948,0.520255,0.549939,0.556951,0.458319
0.202606,0.311907,0.318233,0.315008,0.335494,0.383539,0.501932,0.55599,0.53513,0.519155,0.494697,0.562564,0.54474,0.575421,0.507499,0.533417,0.551327,0.494693
0.190609,0.282622,0.28791,0.387492,0.338919,0.402768,0.530078,0.595472,0.574499,0.588134,0.531777,0.651686,0.581602,0.602772,0.595369,0.579575,0.58137,0.502748
0.2157,0.315669,0.315959,0.41041,0.425212,0.443975,0.50272,0.539921,0.516473,0.505961,0.476706,0.614509,0.544395,0.599693,0.56717,0.576896,0.584895,0.511262
0.200377,0.266968,0.263306,0.30741,0.347344,0.401488,0.517253,0.564012,0.564314,0.570738,0.512905,0.573363,0.529599,0.577996,0.527721,0.544556,0.570458,0.48122
0.208747,0.297909,0.297785,0.341648,0.343275,0.404849,0.503626,0.566349,0.554279,0.541598,0.492262,0.571334,0.530406,0.586726,0.514978,0.53144,0.561577,0.463387
0.21768,0.275283,0.265174,0.317742,0.308955,0.373558,0.549556,0.604749,0.570297,0.570788,0.51029,0.578789,0.530107,0.575688,0.532108,0.542859,0.571675,0.499946
0.200529,0.316318,0.308648,0.410144,0.476211,0.471445,0.541504,0.55235,0.505532,0.499949,0.469877,0.563409,0.524296,0.569678,0.490328,0.517459,0.538303,0.423357
0.220684,0.28509,0.294991,0.409826,0.49539,0.462469,0.542308,0.515901,0.509807,0.48758,0.47577,0.571285,0.532677,0.592085,0.502886,0.520665,0.544251,0.403753
0.215761,0.31936,0.30879,0.417845,0.48144,0.472048,0.586725,0.558286,0.539522,0.506381,0.487354,0.556554,0.514852,0.560248,0.489309,0.513198,0.542809,0.441876
0.205628,0.309671,0.272219,0.394309,0.445817,0.453354,0.606564,0.553142,0.535209,0.500698,0.480614,0.548129,0.51942,0.569193,0.488479,0.501023,0.54276,0.459491
0.204116,0.316149,0.289634,0.415111,0.470235,0.450062,0.536233,0.499548,0.513597,0.456703,0.462733,0.54903,0.519667,0.552562,0.475818,0.479127,0.514854,0.389649
0.191185,0.30833,0.314932,0.344358,0.420436,0.423412,0.533186,0.519272,0.559936,0.519115,0.496018,0.577452,0.53529,0.563816,0.514584,0.504366,0.531431,0.415133
0.189346,0.322807,0.278045,0.358052,0.401966,0.412078,0.569408,0.546848,0.557909,0.505186,0.478792,0.534358,0.504077,0.555999,0.47465,0.475215,0.50401,0.416479
0.195651,0.317005,0.255985,0.342446,0.383803,0.399183,0.603294,0.581493,0.584552,0.52836,0.507352,0.547977,0.51899,0.541453,0.516448,0.486024,0.526971,0.444982
0.190656,0.337757,0.320956,0.443072,0.524168,0.465761,0.574828,0.553874,0.542126,0.493981,0.470087,0.552954,0.519653,0.556967,0.540842,0.481439,0.515711,0.410848
0.194018,0.321871,0.264447,0.473465,0.506102,0.482918,0.572415,0.540921,0.520827,0.491015,0.470297,0.533246,0.498352,0.527642,0.515106,0.466378,0.492168,0.430868
0.196509,0.320438,0.249062,0.417483,0.488262,0.445173,0.558343,0.481556,0.501982,0.471672,0.462972,0.542305,0.499992,0.536455,0.506354,0.463286,0.475582,0.425466
0.192783,0.297474,0.227861,0.368672,0.454769,0.435624,0.557074,0.508521,0.511903,0.487256,0.477054,0.563352,0.516444,0.524464,0.526007,0.471127,0.482731,0.426884
0.184046,0.29137,0.24336,0.37052,0.460822,0.437229,0.536507,0.477359,0.493431,0.474689,0.471419,0.534248,0.49311,0.51451,0.512835,0.462443,0.488969,0.413695
0.187116,0.250607,0.292978,0.36498,0.512963,0.422954,0.538909,0.568624,0.564874,0.541864,0.479294,0.523086,0.562733,0.580587,0.521423,0.499527,0.572767,0.409741
0.168868,0.277574,0.340341,0.463228,0.508668,0.427658,0.534402,0.526207,0.549773,0.533191,0.485614,0.495694,0.554085,0.562313,0.503327,0.487484,0.546044,0.394637
0.183467,0.279003,0.303666,0.432254,0.493229,0.458464,0.584526,0.59078,0.572297,0.567833,0.507507,0.525375,0.579281,0.583336,0.540346,0.512481,0.575561,0.459245
0.189541,0.274016,0.304998,0.448763,0.508348,0.471601,0.573531,0.576992,0.553375,0.565526,0.49586,0.538997,0.597553,0.58863,0.536147,0.506908,0.604054,0.493804
0.196028,0.276487,0.290654,0.47097,0.537479,0.492362,0.595414,0.550757,0.542464,0.558628,0.490659,0.495134,0.557068,0.578131,0.50121,0.483159,0.541807,0.426844
0.195391,0.269708,0.273466,0.45953,0.524902,0.490558,0.587829,0.561353,0.535669,0.564526,0.490777,0.51063,0.574632,0.578862,0.512397,0.479083,0.544342,0.421344
0.206405,0.278488,0.292495,0.417884,0.460129,0.444685,0.622845,0.569757,0.545964,0.580479,0.507797,0.554306,0.600992,0.613529,0.527418,0.484128,0.546983,0.439966
0.194751,0.297038,0.299633,0.497645,0.570881,0.497821,0.578832,0.555884,0.528767,0.570667,0.48319,0.531326,0.581287,0.59509,0.524663,0.478247,0.550716,0.442232
0.204129,0.25215,0.272586,0.407666,0.535557,0.516825,0.591997,0.556238,0.522315,0.574062,0.483892,0.543052,0.599389,0.592755,0.526369,0.485453,0.552432,0.433163
0.201329,0.232408,0.247519,0.425641,0.522265,0.490471,0.604387,0.545119,0.527844,0.571963,0.489176,0.534302,0.59299,0.605943,0.516164,0.481644,0.539394,0.400998
0.197125,0.273172,0.281421,0.389039,0.489956,0.488372,0.645971,0.601867,0.544681,0.575699,0.500471,0.554618,0.601885,0.597142,0.542912,0.514722,0.56678,0.454262
0.200555,0.264225,0.272506,0.444495,0.50824,0.517597,0.600371,0.577236,0.52903,0.563283,0.491367,0.547689,0.57947,0.581213,0.539899,0.515602,0.587601,0.490791
0.200626,0.301527,0.299292,0.419589,0.523938,0.509543,0.590176,0.549806,0.522213,0.554786,0.486745,0.537006,0.587816,0.58742,0.521789,0.496337,0.558601,0.456873
0.215104,0.250155,0.259036,0.388268,0.396681,0.423201,0.590089,0.559253,0.536094,0.563833,0.501002,0.545863,0.592145,0.603927,0.5378,0.500118,0.562027,0.441937
0.203819,0.244557,0.259747,0.324807,0.415484,0.439747,0.617189,0.54691,0.549146,0.577992,0.514457,0.585371,0.64795,0.641227,0.623424,0.565715,0.646972,0.506916
0.197414,0.255283,0.281308,0.431663,0.4906,0.491093,0.57772,0.550141,0.50216,0.557692,0.465898,0.559202,0.593079,0.593012,0.578184,0.540375,0.615693,0.501531
0.20528,0.296616,0.300171,0.432254,0.536749,0.522989,0.604214,0.571919,0.516926,0.570868,0.486252,0.571353,0.60258,0.603798,0.565146,0.520361,0.576099,0.459733
0.211238,0.27933,0.307285,0.459039,0.543489,0.510028,0.58741,0.54009,0.516917,0.570039,0.483445,0.581201,0.611735,0.623028,0.561852,0.524437,0.57368,0.424534
0.205324,0.269261,0.268745,0.446216,0.556763,0.534483,0.617665,0.551295,0.516867,0.571972,0.490148,0.572827,0.618561,0.607435,0.562993,0.525269,0.582261,0.512305
0.205043,0.279767,0.294309,0.491167,0.55907,0.530296,0.610462,0.572066,0.536788,0.577981,0.500903,0.566953,0.603651,0.597854,0.557587,0.510974,0.570478,0.48545
0.206536,0.234497,0.279139,0.382338,0.394812,0.403803,0.585005,0.542981,0.530834,0.574035,0.516901,0.584257,0.607372,0.604402,0.55401,0.516044,0.576618,0.419173
0.196535,0.249937,0.285838,0.375929,0.372823,0.406399,0.665753,0.574149,0.558875,0.585285,0.522281,0.593704,0.618416,0.610512,0.571805,0.532231,0.608704,0.472654
0.19752,0.240046,0.299432,0.432113,0.479783,0.435105,0.550827,0.510968,0.524905,0.543774,0.486238,0.553424,0.587738,0.570416,0.508595,0.496649,0.567454,0.379628
0.195175,0.270816,0.264969,0.350898,0.359131,0.376727,0.666798,0.593274,0.56928,0.609035,0.535783,0.566334,0.601916,0.579647,0.589098,0.549347,0.611546,0.446481
0.17949,0.253535,0.269758,0.41941,0.485756,0.448714,0.61349,0.572764,0.54191,0.576652,0.523843,0.618277,0.626013,0.611487,0.655286,0.602722,0.666981,0.481987
0.180889,0.286207,0.288597,0.472508,0.509994,0.475924,0.574685,0.520641,0.513408,0.554395,0.500366,0.54828,0.580627,0.576359,0.5587,0.544933,0.609424,0.47867
0.190261,0.258885,0.235429,0.380084,0.384232,0.379642,0.606989,0.598081,0.538208,0.591491,0.5345,0.561215,0.575783,0.596708,0.558071,0.544955,0.610183,0.449032
0.188226,0.303708,0.280675,0.457082,0.491409,0.465021,0.58021,0.549394,0.483813,0.540627,0.496076,0.521086,0.550281,0.559368,0.514329,0.493568,0.579756,0.421774
0.174371,0.273428,0.270819,0.428,0.51409,0.456128,0.588999,0.517412,0.457319,0.524555,0.48781,0.522347,0.567762,0.581474,0.493841,0.489391,0.559409,0.41255
0.172028,0.290326,0.277739,0.452392,0.495263,0.458713,0.585522,0.52459,0.445762,0.505916,0.47941,0.526431,0.567503,0.566711,0.500853,0.485029,0.54085,0.411445
0.168671,0.253988,0.259851,0.422678,0.45552,0.447718,0.62991,0.536357,0.465221,0.524734,0.489121,0.551827,0.571375,0.569932,0.525774,0.525769,0.58302,0.456421
