ExG0407,ExG0412,ExG0415,ExG0427,ExG0506,ExG0516,ExG0520,ExG0523,ExG0527,ExG0531,ExG0602,ExG0614,ExG0617,ExG0620,ExG0623,ExG0627,ExG0630,ExG0713,ExG0716,ExG0719,ExG0721,ExG0725,ExG0728,ExG0802,ExG0808,ExG0812,ExG0818
-0.009599,-0.007211,-0.0103,-0.00538,0.016463,0.075933,0.101447,0.156019,0.149359,0.200797,0.412053,0.348082,0.388826,0.429955,0.394405,0.407084,0.382758,0.37488,0.374706,0.334961,0.33443,0.282164,0.261992,0.130116,0.046409,-0.043289,-0.032481
-0.008866,-0.00862,-0.012818,-0.005819,0.017322,0.054403,0.082858,0.13279,0.123416,0.169103,0.398832,0.33352,0.390762,0.424168,0.407051,0.40551,0.377008,0.333089,0.340065,0.286466,0.283387,0.243028,0.236085,0.114111,0.037159,-0.036399,-0.032687
-0.007032,-0.007254,-0.012193,-0.008845,0.017988,0.051001,0.080748,0.149636,0.133019,0.213304,0.4144,0.32679,0.393827,0.435689,0.404439,0.401483,0.374966,0.403638,0.427324,0.435689,0.397823,0.362576,0.324159,0.181978,0.089231,-0.033231,-0.035802
-0.007024,-0.002237,-0.01152,-0.003732,0.066445,0.131552,0.15561,0.218268,0.179858,0.226552,0.442072,0.405514,0.466172,0.482616,0.451029,0.44255,0.416704,0.394006,0.41039,0.37929,0.337477,0.28906,0.25296,0.114271,0.053348,-0.039687,-0.035471
-0.005882,-0.004474,-0.013077,-0.005836,0.024118,0.047639,0.078835,0.134487,0.115914,0.197603,0.436451,0.278848,0.330141,0.380999,0.374166,0.361199,0.380178,0.354085,0.381797,0.325714,0.314294,0.260218,0.262059,0.139918,0.068259,-0.04561,-0.035785
-0.006679,-0.00514,-0.011374,0.00207,0.06022,0.106342,0.141849,0.214223,0.187893,0.260763,0.490234,0.381519,0.433024,0.443631,0.431242,0.472404,0.416339,0.407058,0.436814,0.432353,0.402299,0.37687,0.333559,0.187825,0.112477,-0.047623,-0.047155
-0.004088,-0.006575,-0.008585,0.000837,0.041033,0.147914,0.192946,0.272073,0.202877,0.260253,0.478546,0.444881,0.471272,0.480648,0.44655,0.458388,0.417665,0.401217,0.421183,0.417754,0.389411,0.369442,0.329807,0.162874,0.098226,-0.032948,-0.045623
-0.005929,-0.008321,-0.008214,0.001235,0.03548,0.107107,0.144121,0.203583,0.172168,0.233884,0.430703,0.444829,0.490072,0.496609,0.461143,0.460658,0.420917,0.398472,0.414532,0.414646,0.390228,0.36371,0.330769,0.150546,0.09027,-0.04391,-0.041526
-0.005386,-0.006973,-0.005561,0.003549,0.044349,0.137992,0.166924,0.211773,0.177122,0.216775,0.459807,0.435109,0.484622,0.468447,0.468546,0.415896,0.433008,0.415346,0.426952,0.417332,0.422919,0.393593,0.340873,0.193254,0.104369,-0.038117,-0.042029
-0.006298,-0.009361,-0.009234,-0.00407,0.010258,0.046812,0.065214,0.092259,0.083688,0.157706,0.336066,0.323307,0.399709,0.40966,0.422562,0.38435,0.400745,0.402354,0.421422,0.367275,0.349376,0.299967,0.31184,0.162909,0.073402,-0.035488,-0.035658
-0.007212,-0.004886,-0.007249,-0.000434,0.042626,0.135487,0.176048,0.209486,0.182178,0.230915,0.46306,0.400245,0.468422,0.47146,0.454481,0.442678,0.438149,0.359263,0.346713,0.214461,0.219507,0.186861,0.201009,0.056634,-0.007026,-0.060401,-0.039135
-0.008019,-0.002926,-0.007331,0.001758,0.064493,0.14309,0.186279,0.22713,0.194682,0.233591,0.460098,0.423917,0.48847,0.500681,0.458811,0.455129,0.462717,0.37685,0.338248,0.21937,0.230364,0.1957,0.2046,0.064109,-0.002882,-0.057913,-0.041898
-0.00783,-0.002565,-0.005507,-0.003774,0.03887,0.129223,0.190681,0.240211,0.1933,0.236919,0.451798,0.433781,0.491307,0.484971,0.478023,0.418757,0.425724,0.363608,0.348198,0.242478,0.256409,0.203477,0.215344,0.048406,0.000779,-0.062541,-0.056961
-0.00839,-0.004132,-0.008548,-0.001104,0.045301,0.140198,0.19821,0.247874,0.202663,0.242483,0.460982,0.455332,0.491643,0.486653,0.50114,0.446587,0.422822,0.403096,0.401893,0.303949,0.306364,0.26746,0.264956,0.098826,0.043012,-0.047554,-0.056328
-0.009661,-0.004277,-0.005701,0.00018,0.035219,0.138941,0.194033,0.244091,0.201535,0.226996,0.453848,0.461452,0.500482,0.509862,0.454076,0.469059,0.441688,0.440306,0.411854,0.345117,0.331973,0.294241,0.28956,0.114699,0.048756,-0.047888,-0.057878
-0.009401,-0.003113,-0.008134,0.002493,0.061738,0.15775,0.210917,0.259014,0.216501,0.259587,0.453204,0.470068,0.500358,0.534614,0.476624,0.459798,0.45122,0.439489,0.407306,0.355786,0.338582,0.294164,0.280819,0.114354,0.060521,-0.044378,-0.056189
-0.00858,-0.000429,-0.003494,0.001252,0.049199,0.163123,0.208798,0.266821,0.215446,0.2492,0.427946,0.478476,0.521204,0.525441,0.494105,0.467212,0.460824,0.412323,0.403012,0.37945,0.347242,0.305135,0.288025,0.133867,0.078026,-0.035171,-0.05679
-0.009791,-0.002362,-0.005291,0.004412,0.060007,0.165199,0.214181,0.260825,0.201626,0.239817,0.448682,0.466549,0.508362,0.502943,0.480921,0.443713,0.438793,0.369058,0.36394,0.265759,0.261957,0.200113,0.194818,0.075116,0.019027,-0.0389,-0.060971
-0.006091,-0.007424,-0.010021,-0.004943,0.004599,0.066377,0.108736,0.149247,0.123628,0.167176,0.320703,0.382179,0.431837,0.425677,0.417256,0.388379,0.39397,0.396975,0.389165,0.310305,0.305881,0.263532,0.269355,0.126779,0.048505,-0.033864,-0.044991
-0.006857,-0.001535,-0.00682,-0.000975,0.025662,0.086805,0.124824,0.154807,0.142916,0.191421,0.340389,0.374246,0.423451,0.429972,0.44538,0.389156,0.389127,0.32809,0.339994,0.242761,0.260241,0.216082,0.219802,0.079558,0.014008,-0.039736,-0.047928
-0.008596,-0.003683,-0.009143,-0.004533,0.004744,0.104825,0.162177,0.219994,0.22173,0.25463,0.434147,0.355579,0.417239,0.434109,0.429319,0.376233,0.404247,0.36578,0.389882,0.295005,0.299503,0.267378,0.278263,0.143482,0.05071,-0.033799,-0.050653
-0.0091,-2.6e-05,-0.006596,-0.004081,0.021079,0.127138,0.176895,0.246141,0.218175,0.251315,0.461232,0.434274,0.471446,0.470012,0.473064,0.427289,0.410619,0.377885,0.374031,0.314243,0.300798,0.281438,0.263035,0.139615,0.056661,-0.032788,-0.061701
-0.009497,0.001057,-0.002514,-0.003018,0.041552,0.151947,0.189778,0.263193,0.219022,0.226112,0.424847,0.48518,0.52223,0.508242,0.517515,0.44512,0.448917,0.396261,0.387906,0.332053,0.320298,0.283257,0.260662,0.128888,0.055837,-0.042941,-0.062441
-0.010308,0.002027,-0.005098,-0.002094,0.046355,0.149779,0.181557,0.255313,0.202233,0.223511,0.454279,0.469216,0.486658,0.483811,0.53311,0.454144,0.458182,0.427743,0.452087,0.376501,0.375781,0.334367,0.302009,0.157059,0.058769,-0.055176,-0.059546
-0.011359,0.00136,-0.005379,-0.002484,0.038501,0.144582,0.181431,0.242561,0.206643,0.23028,0.448083,0.460115,0.475971,0.4682,0.536815,0.459805,0.464676,0.403297,0.455742,0.357397,0.367292,0.310889,0.303656,0.149985,0.059689,-0.060003,-0.066984
-0.010376,-0.000359,-0.007264,-0.002702,0.046335,0.135173,0.181382,0.241081,0.190228,0.206183,0.428737,0.462387,0.500403,0.458554,0.488882,0.428677,0.428627,0.36551,0.371586,0.270081,0.291663,0.224601,0.227303,0.096049,0.031986,-0.059371,-0.071811
-0.010691,0.001234,-0.004042,-0.004506,0.050921,0.132887,0.179681,0.239035,0.190557,0.209388,0.437406,0.469038,0.527668,0.477288,0.491808,0.430032,0.411569,0.375743,0.369459,0.262762,0.296593,0.238313,0.235988,0.112259,0.043749,-0.051225,-0.062128
-0.004953,0.003192,-0.008735,0.000678,0.051089,0.166336,0.209524,0.286833,0.240462,0.254263,0.481869,0.47333,0.473412,0.462652,0.455172,0.425654,0.403354,0.309571,0.308852,0.180726,0.220097,0.185493,0.175372,0.085572,0.025404,-0.043703,-0.05154
-0.003121,-0.0046,-0.01004,-0.004794,0.019198,0.085387,0.129156,0.187226,0.157003,0.175869,0.373171,0.476976,0.465976,0.447129,0.413587,0.402761,0.412315,0.356144,0.362157,0.228608,0.271848,0.226643,0.240844,0.111905,0.065347,-0.042059,-0.048406
-0.007713,-0.011338,-0.014697,-0.007663,0.032803,0.050079,0.071307,0.11699,0.112159,0.147312,0.318231,0.379388,0.482216,0.466699,0.470238,0.437155,0.33947,0.38153,0.393627,0.40959,0.391975,0.37803,0.316722,0.198269,0.158193,-0.016065,-0.021553
-0.009113,-0.010764,-0.015534,-0.006362,0.040471,0.052447,0.079038,0.127493,0.112163,0.128444,0.358086,0.412525,0.457681,0.447293,0.470414,0.426449,0.349041,0.380369,0.362569,0.3967,0.380135,0.368401,0.302265,0.172657,0.143078,-0.023537,-0.031841
-0.008728,-0.007998,-0.014045,-0.00297,0.043176,0.075086,0.103156,0.148136,0.137595,0.153437,0.393269,0.45953,0.484838,0.484367,0.483387,0.448555,0.374617,0.419228,0.382251,0.445435,0.427529,0.422935,0.347238,0.211343,0.151448,-0.026234,-0.039175
-0.007134,-0.007601,-0.013882,-0.000353,0.050087,0.067069,0.103157,0.146633,0.145716,0.157011,0.379037,0.498052,0.482171,0.487388,0.450173,0.44869,0.369849,0.41059,0.398508,0.460567,0.42027,0.419879,0.343307,0.199929,0.16,-0.028348,-0.052337
-0.004238,-0.008099,-0.014164,-0.000167,0.044395,0.095378,0.141324,0.197015,0.194058,0.200768,0.372528,0.509504,0.506907,0.492833,0.450583,0.445846,0.368285,0.38774,0.388368,0.389811,0.372386,0.357297,0.30309,0.134827,0.102112,-0.031056,-0.059176
0.001267,-0.007476,-0.013624,0.002327,0.059824,0.117496,0.152737,0.201711,0.194233,0.200334,0.377737,0.545313,0.531762,0.519665,0.487305,0.453461,0.378364,0.389912,0.383663,0.370194,0.34756,0.314417,0.247116,0.10626,0.072624,-0.032953,-0.052678
-0.000821,-0.011147,-0.013619,-0.002919,0.027888,0.070705,0.088444,0.159593,0.123651,0.151409,0.335205,0.442388,0.439931,0.467411,0.42071,0.416119,0.325025,0.380025,0.389811,0.408738,0.387623,0.386693,0.295607,0.166474,0.114272,-0.02916,-0.046716
-0.000504,-0.011462,-0.015825,0.000949,0.06114,0.098242,0.138391,0.194214,0.181049,0.191397,0.412439,0.491764,0.511209,0.503802,0.460512,0.445263,0.351673,0.378731,0.397722,0.419427,0.379773,0.395776,0.30058,0.167252,0.133634,-0.029462,-0.056688
-0.000497,-0.009394,-0.007759,0.005182,0.066639,0.138449,0.175036,0.225587,0.211217,0.217666,0.45788,0.478679,0.517998,0.501112,0.495174,0.439633,0.375162,0.389425,0.411899,0.428747,0.377747,0.380768,0.299523,0.160434,0.120967,-0.036977,-0.05248
-0.000615,-0.010823,-0.013213,0.00229,0.048433,0.108049,0.147172,0.200613,0.179009,0.195713,0.442012,0.527837,0.528076,0.478279,0.48908,0.444547,0.367812,0.394458,0.410144,0.423609,0.388001,0.374343,0.306067,0.169797,0.119603,-0.036882,-0.048592
-0.001438,-0.006901,-0.011181,-0.000476,0.046843,0.1064,0.149364,0.198594,0.183173,0.21835,0.44083,0.533948,0.535929,0.479246,0.491992,0.462988,0.361636,0.402032,0.41097,0.415411,0.421113,0.443455,0.338375,0.194769,0.140041,-0.020362,-0.05134
-0.003217,-0.005741,-0.011905,-0.002855,0.059764,0.131239,0.173184,0.220567,0.204467,0.232642,0.457187,0.583021,0.549499,0.487595,0.511575,0.461014,0.372665,0.418509,0.414057,0.405648,0.401342,0.410124,0.319154,0.165875,0.11155,-0.01998,-0.057736
-0.003426,-0.00499,-0.010481,-0.003089,0.054844,0.13231,0.180827,0.218915,0.193121,0.207113,0.391792,0.571375,0.534789,0.494149,0.48479,0.426034,0.378641,0.423451,0.3985,0.391586,0.383897,0.378437,0.286746,0.12201,0.096054,-0.023677,-0.064877
-0.001393,-0.004061,-0.008156,-0.002203,0.059661,0.127534,0.177971,0.200635,0.181439,0.194587,0.39687,0.564785,0.531688,0.480641,0.49437,0.428154,0.368027,0.415521,0.394747,0.379288,0.367887,0.35921,0.250187,0.104269,0.076779,-0.033787,-0.051553
-0.000869,-0.004884,-0.007362,-0.003023,0.05357,0.109283,0.147506,0.178148,0.16895,0.181909,0.412028,0.509494,0.508568,0.461985,0.504085,0.42041,0.384593,0.43798,0.400721,0.406149,0.376636,0.376647,0.254322,0.11447,0.079462,-0.040629,-0.054644
0.000468,-0.009456,-0.0109,-0.004571,0.046725,0.085238,0.110663,0.133176,0.139737,0.155623,0.411251,0.468822,0.471833,0.458568,0.480859,0.402232,0.36738,0.397507,0.373283,0.356693,0.335244,0.330289,0.230441,0.087148,0.069813,-0.036176,-0.049382
0.001152,-0.006743,-0.006086,-0.006583,0.026589,0.01732,0.039474,0.046234,0.043098,0.06566,0.214622,0.221336,0.244629,0.277675,0.29244,0.245573,0.204563,0.257286,0.269345,0.237098,0.219993,0.250686,0.172725,0.07873,0.064315,-0.01667,-0.015356
0.0002,-0.007403,-0.004774,-0.004575,0.030875,0.051102,0.084039,0.104509,0.111243,0.134841,0.362786,0.407514,0.456426,0.438784,0.441532,0.402832,0.343093,0.410157,0.398039,0.402325,0.410485,0.448156,0.32347,0.185655,0.158987,-0.011644,-0.037759
-0.001267,-0.00526,-0.004776,-0.006303,0.03522,0.02551,0.049479,0.080522,0.078178,0.127016,0.305413,0.430741,0.439933,0.411534,0.391421,0.395669,0.34779,0.408959,0.400042,0.393158,0.39836,0.435876,0.323596,0.166819,0.175982,0.014367,-0.013442
-0.00276,-0.002714,-0.001786,0.000511,0.059098,0.126043,0.161185,0.216347,0.180787,0.223061,0.476999,0.509241,0.529788,0.478718,0.466152,0.44321,0.369664,0.416532,0.399614,0.35602,0.334964,0.333668,0.249434,0.077427,0.088342,-0.042428,-0.049516
-0.002227,0.000317,0.001118,-0.001269,0.054231,0.104056,0.142201,0.179348,0.161788,0.196719,0.467872,0.510699,0.530777,0.470068,0.461385,0.424966,0.377722,0.373923,0.386351,0.346532,0.341595,0.319664,0.245252,0.071138,0.093448,-0.0452,-0.040617
-0.006743,-0.002305,-0.008235,-0.005733,0.018098,0.037884,0.070811,0.098518,0.107193,0.167556,0.417943,0.411597,0.425707,0.43942,0.432663,0.379314,0.364588,0.351368,0.388845,0.401669,0.357636,0.337726,0.279155,0.094617,0.104632,-0.027465,-0.03658
-0.005963,-6.3e-05,-0.005829,-0.006767,0.041983,0.103591,0.145208,0.200673,0.167994,0.192628,0.425471,0.505657,0.528827,0.481471,0.465442,0.390277,0.377228,0.391927,0.406131,0.392908,0.358219,0.334723,0.270606,0.097628,0.09151,-0.037697,-0.047798
-0.003512,0.000299,-0.005881,-0.003867,0.042101,0.129584,0.15794,0.20873,0.191296,0.207915,0.485781,0.539267,0.544887,0.492888,0.469537,0.403636,0.402562,0.397313,0.399584,0.400428,0.390007,0.380416,0.293631,0.135684,0.132414,-0.036953,-0.049092
-0.003366,-0.001816,-0.004683,-0.002572,0.038973,0.115736,0.150633,0.198521,0.181022,0.195532,0.511063,0.516428,0.522597,0.491754,0.459707,0.398172,0.405428,0.424441,0.445846,0.465097,0.441157,0.477623,0.352179,0.208211,0.178985,-0.035994,-0.049677
-0.004296,-0.002583,-0.002853,-0.000705,0.052087,0.122832,0.160893,0.206598,0.189123,0.199638,0.498696,0.476546,0.502771,0.472917,0.470863,0.406015,0.394105,0.409071,0.424103,0.431259,0.409807,0.423709,0.323846,0.179368,0.15651,-0.037631,-0.046081
-0.003825,-0.003106,-0.001069,-0.003504,0.052802,0.114046,0.151457,0.208462,0.180773,0.195858,0.457444,0.467113,0.500464,0.462169,0.472149,0.405513,0.397152,0.412244,0.431474,0.419855,0.396678,0.395465,0.314249,0.174031,0.143018,-0.034704,-0.042893
-0.005217,-0.004416,-0.005772,-0.00121,0.07957,0.150157,0.172201,0.245494,0.199929,0.240572,0.492434,0.434007,0.485553,0.448962,0.448661,0.401077,0.383672,0.410222,0.405683,0.410632,0.38483,0.38709,0.321377,0.169046,0.149227,-0.036173,-0.04012
-0.003903,-0.001186,-0.002622,-0.001543,0.075579,0.18891,0.211734,0.277867,0.229999,0.263611,0.505366,0.475093,0.525513,0.483923,0.460418,0.417468,0.397912,0.390778,0.380561,0.336772,0.319739,0.309847,0.255694,0.088389,0.091006,-0.040465,-0.043384
-0.001498,-0.002456,-0.003004,-0.002621,0.048144,0.101689,0.146505,0.19135,0.166593,0.208525,0.514079,0.431555,0.479383,0.456993,0.44341,0.382366,0.401647,0.374056,0.386346,0.33792,0.326462,0.295553,0.244474,0.085259,0.090894,-0.027252,-0.033837
-0.001259,-0.003119,-0.005584,-0.003996,0.025868,0.023546,0.060234,0.078946,0.095338,0.15557,0.417072,0.351582,0.393216,0.423448,0.417287,0.3578,0.384664,0.37524,0.412751,0.356737,0.342258,0.315716,0.27412,0.102918,0.086637,-0.032156,-0.032734
-0.002872,-0.001368,-0.001918,-0.002963,0.031792,0.074003,0.117283,0.164917,0.166867,0.241619,0.53867,0.425231,0.476356,0.464941,0.460919,0.397532,0.382122,0.35987,0.362006,0.291424,0.276149,0.221546,0.190528,0.028961,0.019937,-0.050628,-0.041764
-0.006104,-0.002983,-0.006235,-0.000787,0.03311,0.108332,0.153115,0.198895,0.174569,0.236849,0.562424,0.471353,0.494772,0.494244,0.461742,0.421917,0.410355,0.395272,0.424482,0.38086,0.393801,0.406536,0.33168,0.187422,0.152212,-0.040831,-0.048804
-0.003461,-0.002464,-0.003283,0.00354,0.07067,0.135366,0.171457,0.211915,0.185031,0.215876,0.527076,0.504174,0.504428,0.501791,0.466695,0.417774,0.418609,0.416071,0.4366,0.401657,0.405337,0.406267,0.333083,0.189198,0.162988,-0.035784,-0.050027
-0.00061,-0.005968,-0.006153,0.000385,0.044001,0.092223,0.146051,0.175566,0.161216,0.195949,0.45368,0.473012,0.479976,0.463987,0.451154,0.416676,0.411883,0.393782,0.42682,0.374969,0.367156,0.351996,0.304463,0.142151,0.13246,-0.033634,-0.056751
-0.000769,-0.007926,-0.010554,0.000684,0.044452,0.084114,0.134314,0.177227,0.154642,0.195212,0.429432,0.44255,0.451629,0.440151,0.447107,0.38788,0.395784,0.375625,0.412361,0.381005,0.363359,0.343657,0.301684,0.148578,0.133912,-0.030673,-0.036351
-0.002364,-0.006772,-0.004127,0.009259,0.06586,0.142978,0.194344,0.241132,0.203158,0.235888,0.471404,0.512825,0.512477,0.494624,0.474465,0.439738,0.420485,0.414898,0.434837,0.432431,0.40373,0.402153,0.344396,0.182262,0.152632,-0.038726,-0.031772
-0.001097,-0.006414,-0.002052,0.011452,0.076102,0.158018,0.199952,0.251574,0.217362,0.230993,0.492948,0.530652,0.51891,0.500849,0.479446,0.430605,0.419616,0.404696,0.442231,0.401724,0.396817,0.383275,0.341378,0.188284,0.144633,-0.046612,-0.031477
-0.00131,-0.005152,-0.004091,0.003352,0.058783,0.146316,0.19344,0.235051,0.207386,0.22917,0.471292,0.549677,0.548409,0.50682,0.511985,0.43436,0.4296,0.395958,0.436349,0.380856,0.367946,0.355505,0.324352,0.169465,0.118591,-0.040285,-0.046641
-0.001366,-0.004472,-0.006444,-0.000276,0.054013,0.136636,0.185394,0.212659,0.198105,0.220037,0.485236,0.52828,0.547038,0.488336,0.499145,0.418314,0.416632,0.395278,0.413741,0.352779,0.339804,0.316897,0.290618,0.143282,0.107957,-0.042464,-0.054632
-0.000727,-0.002152,-0.002284,-0.001048,0.067955,0.146506,0.196469,0.22798,0.207997,0.232474,0.532658,0.506879,0.532545,0.508886,0.505784,0.44725,0.435432,0.450722,0.447762,0.408797,0.408289,0.402626,0.353544,0.219154,0.158486,-0.050227,-0.044009
-0.002941,-0.005897,-0.001457,0.000321,0.077465,0.148356,0.194687,0.225028,0.195152,0.22072,0.539185,0.522224,0.523759,0.518462,0.48757,0.443445,0.429358,0.430311,0.454758,0.411234,0.43128,0.403519,0.366027,0.229368,0.171001,-0.044832,-0.050602
-0.00313,-0.005349,0.001892,-0.002003,0.069197,0.11057,0.164558,0.189985,0.15398,0.177123,0.489614,0.447522,0.469126,0.459014,0.44732,0.410913,0.398703,0.355994,0.428995,0.387849,0.420871,0.400074,0.348447,0.214676,0.166209,-0.02821,-0.053399
-0.003508,-0.005813,0.001959,0.001019,0.081726,0.139157,0.175342,0.197891,0.175516,0.198627,0.472175,0.492425,0.505292,0.490063,0.488911,0.441945,0.423477,0.374331,0.435302,0.407375,0.419366,0.379997,0.339792,0.205104,0.149587,-0.025019,-0.048924
-0.003781,-0.008911,-0.001785,-0.008417,0.033066,0.048584,0.08693,0.106706,0.082896,0.115079,0.313839,0.426312,0.421118,0.430875,0.442955,0.409169,0.388567,0.363329,0.41259,0.434293,0.401799,0.367447,0.333256,0.218132,0.15838,-0.009178,-0.0424
-0.004442,-0.004735,0.002192,0.000408,0.073024,0.152718,0.189025,0.208947,0.195309,0.203221,0.463177,0.525109,0.520617,0.503385,0.516316,0.433897,0.427517,0.361939,0.3945,0.356279,0.347704,0.30458,0.27182,0.152565,0.097347,-0.037395,-0.054816
-0.007541,-0.00984,-0.000418,-0.001983,0.039036,0.084566,0.124698,0.151908,0.144153,0.182316,0.411085,0.508753,0.512692,0.484995,0.501806,0.428716,0.432221,0.375803,0.418266,0.396605,0.390532,0.301173,0.283303,0.16099,0.082869,-0.043802,-0.062641
-0.00361,-0.008373,0.003204,-3.1e-05,0.041755,0.118687,0.154412,0.195067,0.187568,0.223076,0.45096,0.504148,0.529665,0.498229,0.50598,0.442314,0.427528,0.377941,0.409974,0.368756,0.350758,0.282041,0.263287,0.14046,0.059054,-0.048618,-0.057301
-0.003687,-0.004491,0.001409,-0.002682,0.052566,0.160117,0.202073,0.27826,0.236841,0.252259,0.486625,0.5184,0.52086,0.512859,0.510302,0.450306,0.423215,0.358257,0.388093,0.335506,0.338967,0.309397,0.284283,0.165823,0.110732,-0.047974,-0.059893
-0.002486,-0.002915,-0.001429,-0.001887,0.059448,0.160792,0.19136,0.246098,0.210377,0.21525,0.459052,0.526094,0.526823,0.51177,0.504136,0.415036,0.420177,0.375964,0.408573,0.360316,0.366021,0.325063,0.282592,0.165889,0.099555,-0.043567,-0.063163
-0.001083,-0.003531,-0.003194,0.000819,0.058013,0.124013,0.153672,0.203244,0.165805,0.184452,0.427723,0.47776,0.46611,0.464181,0.477639,0.388692,0.394967,0.361301,0.42137,0.365381,0.369794,0.313841,0.292686,0.175958,0.086425,-0.047553,-0.063791
-0.001615,-0.004469,-0.002796,0.000886,0.063329,0.129548,0.162519,0.2103,0.184404,0.213359,0.401544,0.461277,0.48202,0.460498,0.485621,0.398538,0.400499,0.33749,0.391907,0.33788,0.354067,0.275471,0.265148,0.146254,0.077852,-0.040778,-0.058541
-0.003292,-0.003268,-0.00933,-0.000257,0.069727,0.12918,0.17611,0.220582,0.189673,0.209114,0.418459,0.513486,0.514566,0.485804,0.506167,0.421618,0.412479,0.340474,0.369037,0.317863,0.322563,0.2494,0.237083,0.134656,0.074292,-0.039958,-0.060445
-0.002902,0.001152,-0.002262,0.001618,0.060441,0.139664,0.182141,0.214223,0.186461,0.200703,0.413537,0.508536,0.509941,0.490091,0.488857,0.42033,0.41765,0.338643,0.34723,0.293312,0.290157,0.22304,0.225704,0.120117,0.066515,-0.04121,-0.062002
-0.003614,0.001111,-0.002875,-0.000576,0.046604,0.104088,0.14643,0.165301,0.147508,0.173262,0.400756,0.454132,0.486078,0.419194,0.462343,0.375192,0.396949,0.330276,0.345927,0.270476,0.267371,0.195566,0.213205,0.082414,0.025281,-0.0495,-0.055425
-0.001901,0.002235,-0.000204,0.002025,0.038086,0.117292,0.168809,0.217511,0.179717,0.236535,0.492889,0.404099,0.441529,0.379365,0.415932,0.326914,0.364563,0.304526,0.324483,0.230256,0.246025,0.184796,0.183517,0.069626,0.01417,-0.047838,-0.046618
-0.002229,-0.000587,0.000427,0.006004,0.050574,0.138969,0.193771,0.248059,0.204264,0.231638,0.50494,0.479097,0.48056,0.44831,0.469678,0.386349,0.389337,0.329176,0.327005,0.257907,0.259488,0.206349,0.188893,0.109088,0.051461,-0.032815,-0.0482
-0.003046,-0.002227,-0.00503,-0.001132,0.059152,0.078058,0.11913,0.145733,0.139005,0.187906,0.373514,0.441396,0.421929,0.411581,0.399047,0.355408,0.379852,0.333807,0.349806,0.290141,0.310257,0.251561,0.241973,0.159397,0.092487,-0.023317,-0.04108
-0.017972,-0.00836,-0.01011,-0.002695,0.058055,0.048065,0.069049,0.126318,0.135669,0.154362,0.458557,0.363943,0.444644,0.42715,0.426261,0.361529,0.399398,0.391307,0.391161,0.390342,0.374924,0.31884,0.299931,0.186139,0.114055,0.002496,-0.01918
-0.01514,-0.007368,-0.008522,-0.000586,0.080821,0.08468,0.114375,0.173272,0.146854,0.144156,0.42847,0.427673,0.479137,0.431219,0.443857,0.384303,0.412842,0.383389,0.407116,0.396168,0.362777,0.285416,0.258098,0.16043,0.090462,-0.02313,-0.03573
-0.010836,-0.008103,-0.008752,-0.000511,0.095075,0.103243,0.142166,0.225181,0.180279,0.180232,0.41224,0.445053,0.467435,0.409973,0.443628,0.410015,0.416849,0.413027,0.399796,0.430864,0.398062,0.345515,0.30295,0.204929,0.108738,-0.034648,-0.048309
-0.009006,-0.00816,-0.011099,-0.002183,0.10332,0.12987,0.180156,0.273139,0.170096,0.166823,0.403194,0.518884,0.502071,0.427547,0.440272,0.425123,0.441917,0.395475,0.406957,0.421402,0.399079,0.336383,0.283956,0.183011,0.109698,-0.037536,-0.034585
